"tag"	"new.tag"	"sp"	"dbh04"	"dbh14"	"code04"	"code14"	"stems04"	"stems14"	"pom04"	"pom14"	"date14"	"col"	"row"	"p5"	"x"	"y"
22404	NA	"CORDAL"	450	NA	""	"S"	NA	NA	1.3	NA	20140603	28	25	43	15.2	10.1
22405	NA	"HIRTTR"	239	249	""	""	NA	1	1.3	1.3	20140603	28	25	43	15.7	11.9
22406	NA	"CASESY"	328	325	""	"Q"	NA	1	1.3	1.3	20140603	28	25	42	19.5	9
22407	NA	"VIROSE"	225	250	""	""	NA	1	1.3	1.3	20140603	28	25	41	18.7	3.6
22408	NA	"HIRTTR"	202	208	""	""	NA	1	1.3	1.3	20140603	28	26	11	2	1.1
22409	NA	"CASEAR"	258	303	""	""	NA	1	1.3	1.3	20140603	28	26	12	0.8	8
22410	NA	"ALSEBL"	309	317	""	""	NA	1	1.3	1.3	20140603	28	26	24	8.2	16.7
22411	NA	"TAB2AR"	274	307	""	""	NA	1	1.3	4.2	20140603	28	26	22	8	5.4
22412	NA	"ALSEBL"	372	422	""	""	NA	1	1.3	1.3	20140603	28	26	31	13.3	1.1
22413	NA	"ASPICR"	219	345	""	""	NA	1	1.3	1.3	20140603	28	26	31	13.5	1.6
22414	NA	"TRI2TU"	247	286	""	""	NA	1	1.3	1.3	20140603	28	26	33	14.7	14.2
22415	NA	"TAB2AR"	311	NA	""	"C"	NA	NA	1.3	NA	20140603	28	26	42	16.8	8.1
22416	NA	"TRI2TU"	210	237	""	""	NA	1	1.3	1.3	20140603	28	27	11	3.1	1.7
22417	NA	"APEIME"	529	545	"B"	""	NA	1	5.2	5.2	20140603	28	27	11	4.7	3.7
22418	NA	"LUEHSE"	315	299	"BM"	""	2	1	5.2	5.2	20140603	28	27	13	1.7	12.6
22419	NA	"POUTRE"	330	363	""	""	NA	1	1.3	1.3	20140603	28	27	22	8.1	9.9
22420	NA	"GUSTSU"	222	223	""	"P"	NA	1	1.3	1.3	20140603	28	27	21	8.5	0.4
22421	NA	"GUSTSU"	343	333	"M"	"P"	5	6	1.2	1.3	20140603	28	27	31	10.5	0.6
22422	NA	"CASEAR"	303	313	""	""	NA	1	1.3	1.3	20140603	28	27	33	14.9	15.2
22423	NA	"APEIME"	419	428	""	""	NA	1	1.3	1.3	20140603	28	27	41	18.5	0.4
22424	NA	"ANACEX"	624	724	""	""	NA	1	1.3	1.3	20140603	28	28	24	5.5	19.8
22425	NA	"CAVAPL"	249	253	""	""	NA	1	1.3	1.3	20140603	28	28	32	14.2	9.7
22426	NA	"LUEHSE"	250	250	""	""	NA	1	1.3	1.3	20140603	28	28	33	12	10.3
22427	NA	"LUEHSE"	330	330	""	""	NA	1	1.3	1.3	20140603	28	28	44	19.7	15.6
22428	NA	"HURACR"	230	230	""	""	NA	1	1.3	1.3	20140603	28	28	43	19.7	10.3
22429	NA	"GUSTSU"	310	NA	""	"C"	NA	NA	0.9	NA	20140603	28	28	42	16.6	8.5
22430	NA	"GUSTSU"	232	242	""	""	NA	1	1.3	1.3	20140603	28	28	41	18.6	0.3
22431	NA	"GUARGU"	333	345	""	""	NA	1	1.7	1.3	20140603	28	29	23	5.5	10.4
22433	NA	"HURACR"	369	420	""	""	NA	1	1.3	1.3	20140603	28	29	33	12.1	12
22434	NA	"QUARAS"	398	370	""	""	NA	1	1.3	4.3	20140603	28	29	34	10.4	17.9
22435	NA	"LINDLA"	220	222	"M"	""	4	4	1.3	1.3	20140603	28	29	44	18.3	17.6
22436	NA	"CAVAPL"	1139	NA	""	"C"	NA	NA	1.3	NA	20140603	28	29	42	18.9	10
22437	NA	"ANACEX"	365	365	""	""	NA	1	1.3	1.3	20140603	28	29	41	16	1.3
22439	NA	"LUEHSE"	412	334	""	""	NA	1	1.3	4.65	20140603	29	25	24	5.3	15.3
22440	NA	"TRI2TU"	205	213	""	""	NA	1	1.3	1.3	20140603	29	25	23	9.1	11.4
22441	NA	"TRI2TU"	342	415	""	""	NA	1	1.3	1.3	20140603	29	25	23	6.2	10.2
22442	NA	"TAB2AR"	261	0	""	"R"	NA	1	1.3	1.3	20140603	29	25	21	8.8	2.2
22443	NA	"TET2PA"	433	NA	""	"C"	NA	NA	1.3	NA	20140603	29	25	31	13.8	2
22444	NA	"JAC1CO"	664	689	"BM"	""	2	2	4.8	4.8	20140603	29	25	32	11.5	7.3
22445	NA	"PLA2EL"	498	582	"B"	""	NA	1	4.35	4.35	20140603	29	25	33	14.5	14.7
22446	NA	"LONCLA"	267	277	""	""	NA	1	1.3	1.3	20140603	29	25	34	14.5	15.2
22447	NA	"PLA1PI"	546	580	""	""	NA	1	1.6	1.3	20140603	29	26	23	5.2	11.7
22448	NA	"VIROSE"	319	333	""	""	NA	1	1.3	1.3	20140603	29	26	22	6.1	5.8
22449	NA	"ALSEBL"	342	359	""	""	NA	1	1.3	1.3	20140603	29	26	21	7.7	4.3
22450	NA	"PLA2EL"	343	403	""	""	NA	1	1.3	1.3	20140603	29	26	31	11.4	2.8
22453	NA	"ALSEBL"	405	435	""	""	NA	1	1.3	1.3	20140603	29	26	44	15.5	19.3
22454	NA	"JAC1CO"	559	NA	"BM"	"C"	2	NA	5.8	NA	20140603	29	26	42	15.3	5.3
22457	NA	"PRI2CO"	290	308	""	""	NA	1	1.3	1.3	20140603	29	27	33	14	10.2
22458	NA	"HURACR"	334	360	""	""	NA	1	1.3	1.3	20140603	29	27	44	16.7	15.3
22459	NA	"HURACR"	245	250	""	""	NA	1	1.3	1.3	20140603	29	28	13	4.5	14.7
22461	NA	"LUEHSE"	316	353	""	""	NA	1	1.3	1.3	20140603	29	28	32	10.6	8.3
22462	NA	"TET4JO"	1089	702	"M"	""	5	22	1.7	5.5	20140603	29	28	44	17.1	19.8
22463	NA	"QUARAS"	398	398	"B"	"P"	NA	1	3.6	3.6	20140603	29	28	43	19.5	12
22464	NA	"HURACR"	234	251	""	""	NA	1	1.3	1.3	20140603	29	28	43	17.2	10.1
22465	NA	"GUAPST"	781	797	""	""	NA	1	1.3	1.3	20140603	29	28	41	19.5	0.4
22466	NA	"PLA1PI"	259	NA	""	"S"	NA	NA	1.3	NA	20140603	29	29	11	0.5	4.6
22467	NA	"GUARGU"	402	405	""	""	NA	1	1.3	1.3	20140603	29	29	12	0.1	9.5
22468	NA	"QUARAS"	442	445	"B"	""	NA	1	5.85	5.85	20140603	29	29	13	0.6	11.8
22469	NA	"TAB1RO"	200	202	""	""	NA	1	1.3	1.3	20140603	29	29	24	5.7	16.5
22470	NA	"HIRTTR"	313	329	"M"	""	2	2	1.3	1.3	20140603	29	29	22	9.8	5.3
22471	NA	"GUSTSU"	230	240	""	""	NA	1	1.3	1.3	20140603	29	29	32	13.5	7.1
22472	NA	"CAVAPL"	779	787	""	""	NA	1	1.3	1.3	20140603	29	29	33	13.2	14.7
22473	NA	"ALSEBL"	536	583	"B"	""	NA	1	4.4	4.4	20140603	29	29	44	16.9	13.9
22474	NA	"CAVAPL"	807	854	"BM"	""	2	2	3.85	3.85	20140603	29	29	44	19.5	16
22475	NA	"ALSEBL"	210	245	""	""	NA	1	1.3	1.3	20140603	29	29	41	19	4.7
24513	NA	"TRI2TU"	371	430	"B"	""	NA	1	1.9	3.95	20140603	32	26	44	18.3	18.8
24514	NA	"TRI2TU"	290	309	""	""	NA	1	1.3	1.3	20140604	34	26	12	0.5	9.7
24809	NA	"TRI2TU"	282	329	""	""	NA	1	1.3	1.3	20140603	31	27	42	18.3	7.2
24810	NA	"TRI2TU"	252	265	""	""	NA	1	1.3	1.3	20140603	31	27	43	15.4	13.2
24811	NA	"HURACR"	659	NA	"BMQ"	"N"	6	NA	5.6	5.6	20140603	32	27	13	1.2	13.9
24812	NA	"PROTTE"	250	265	""	""	NA	1	1.3	1.3	20140603	32	27	21	7.5	4
24813	NA	"EUGECO"	317	NA	""	"C"	NA	NA	1.3	NA	20140603	32	27	22	9.3	8.7
24815	NA	"GUSTSU"	214	NA	""	"N"	NA	NA	1.3	NA	20140603	32	27	33	13.2	13.3
24816	NA	"GUATDU"	355	432	"B"	""	NA	1	5.1	5.1	20140603	32	27	31	10.8	3.3
24817	NA	"SPONRA"	555	565	"B"	""	NA	1	3.9	3.9	20140603	31	28	41	15.1	0.5
24818	NA	"CHR2AR"	366	381	"B"	""	NA	2	3.5	3.5	20140603	31	28	41	16.7	1.3
24819	NA	"TAB1RO"	420	456	"B"	""	NA	1	3.25	3.25	20140603	31	28	42	16.2	9.6
24821	NA	"ALSEBL"	325	376	""	"B"	NA	1	1.3	1.3	20140603	31	28	44	17.2	16.8
24822	NA	"GUSTSU"	206	211	""	""	NA	1	1.3	1.3	20140603	32	27	14	1.4	19.8
24824	NA	"PSE1SE"	1587	1646	"B"	""	NA	9	3.45	3.45	20140603	32	28	12	2.9	6
24828	NA	"EUGEOE"	318	NA	""	"C"	NA	NA	1.3	NA	20140603	32	28	31	11	2.6
24829	NA	"CALOLO"	230	251	""	""	NA	1	1.3	1.3	20140603	31	29	41	15.8	3.7
24830	NA	"GUARGU"	320	347	"B"	""	NA	1	3.5	3.5	20140603	31	29	33	9.7	11.1
24831	NA	"LONCLA"	320	377	""	""	NA	1	1.3	1.3	20140603	31	29	44	15.5	15.7
24833	NA	"GUSTSU"	203	212	""	""	NA	1	1.3	1.3	20140603	32	29	21	6.6	4.6
24834	NA	"QUARAS"	248	284	"B"	""	NA	1	3.55	3.55	20140603	32	29	22	6.1	6.5
24835	NA	"GUSTSU"	250	272	""	""	NA	1	1.2	1.3	20140603	32	29	22	6.5	6.9
24837	NA	"LUEHSE"	278	224	""	""	NA	1	1.3	3.85	20140603	32	27	42	16.1	8.2
24838	NA	"TRI2TU"	234	265	""	""	NA	1	1.3	1.3	20140603	32	27	43	17.5	11.6
24839	NA	"VIROSE"	243	250	""	""	NA	1	1.3	1.3	20140603	32	27	44	16.1	17.4
24840	NA	"MACRGL"	204	232	""	""	NA	1	1.3	1.3	20140603	33	27	13	1	11.3
24841	NA	"GUSTSU"	NA	234	NA	""	NA	1	NA	1.3	NA	33	27	23	0.2	0.3
24842	NA	"FICUIN"	1402	NA	"B"	"C"	NA	NA	5.2	NA	20140603	33	27	12	3.5	8.3
24843	NA	"GUSTSU"	227	230	""	""	NA	1	1.3	1.3	20140603	33	27	21	7.7	3.7
24844	NA	"TRI2TU"	274	NA	""	"S"	NA	NA	1.3	NA	20140603	33	27	22	5.6	8.7
24845	NA	"GUARGU"	229	242	""	""	NA	1	1.3	1.3	20140603	33	27	33	11	12.7
24846	NA	"GUSTSU"	209	213	""	""	NA	1	1.3	1.3	20140603	32	28	34	13.7	17.5
24848	NA	"GUSTSU"	218	222	""	""	NA	1	1.3	1.3	20140603	33	28	12	1	8.1
24852	NA	"TRI2TU"	370	385	""	""	NA	1	1.3	1.3	20140603	33	27	32	13	8.7
24853	NA	"LUEHSE"	720	737	"B"	""	NA	1	5.4	5.4	20140603	33	27	43	18.3	12.2
24854	NA	"TACHVE"	300	478	""	""	NA	1	1.9	3.8	20140604	34	27	11	1.7	1.6
24855	NA	"LUEHSE"	450	455	"B"	""	NA	2	4.55	4.55	20140604	34	27	12	4.2	5.6
24857	NA	"LUEHSE"	647	665	"B"	""	NA	1	3.6	3.6	20140604	35	27	12	1	8.8
24858	NA	"GUSTSU"	264	270	""	""	NA	1	1.3	1.3	20140604	35	27	22	5.7	9.2
24859	NA	"ALSEBL"	234	300	""	""	NA	1	1.8	1.3	20140604	35	27	32	14.6	5.5
24860	NA	"MACRGL"	368	425	""	""	NA	1	1.3	1.3	20140604	35	27	32	13.1	6.3
24861	NA	"HURACR"	783	828	""	""	NA	1	1.3	1.3	20140603	38	27	13	4.5	14.5
24862	NA	"TRI2TU"	221	225	""	""	NA	1	1.3	1.3	20140603	38	27	13	3	13.8
24863	NA	"ALSEBL"	309	317	""	""	NA	1	1.3	1.3	20140603	38	27	33	11.3	10.6
24864	NA	"ALSEBL"	246	290	""	""	NA	1	1.3	1.3	20140603	38	27	43	18.7	12.2
24865	NA	"LONCLA"	344	341	""	""	NA	1	1.3	1.3	20140603	38	27	44	16.2	16.5
24866	NA	"HURACR"	387	434	""	""	NA	1	1.3	1.3	20140604	39	27	24	8.8	19.4
24867	NA	"TRI2TU"	206	NA	""	"S"	NA	NA	1.3	NA	20140604	39	27	13	4.3	14.5
24868	NA	"GUSTSU"	210	220	""	""	NA	1	1.3	1.3	20140604	39	27	23	8	13.2
24869	NA	"GUAZUL"	530	548	"BM"	""	4	3	3.7	3.7	20140604	39	28	31	12.6	2.7
24871	NA	"TRI2TU"	402	476	""	"P"	NA	1	1.3	1.3	20140604	40	27	13	4.6	14.7
24872	NA	"UNK?"	623	NA	"BM"	"N"	2	NA	3.9	3.9	20140604	40	27	24	5.6	15.3
24873	NA	"TRI2TU"	263	NA	"Q"	"S"	NA	NA	1.3	NA	20140604	40	27	23	6.2	13.8
24875	NA	"UNK?"	364	NA	""	"N"	NA	NA	1.3	NA	20140604	40	28	31	11.6	1.2
24876	NA	"TRI2TU"	292	315	""	""	NA	1	1.3	1.3	20140604	40	28	13	1.6	10.3
24877	NA	"VIROSE"	213	NA	""	"N"	NA	NA	1.3	NA	20140604	40	28	24	6.8	18.9
24879	NA	"SAPIAU"	NA	487	NA	"FC"	NA	1	NA	1.3	NA	40	29	42	16.1	7.5
24880	NA	"MACRGL"	459	496	"M"	""	5	5	1.3	1.3	20140604	40	29	32	14.8	8
24881	NA	"ALSEBL"	250	286	""	""	NA	1	1.3	1.3	20140604	40	27	44	15.3	19.6
24883	NA	"TRIPCU"	215	229	""	""	NA	1	1.6	1.3	20140604	41	28	11	3.8	2.3
24884	NA	"CECRIN"	460	NA	""	"C"	NA	NA	1.3	NA	20140604	41	28	11	1.3	0.8
24885	NA	"TRI2TU"	270	309	""	""	NA	1	1.3	1.3	20140604	41	27	23	8.4	14.2
24886	NA	"PROTTE"	228	245	""	""	NA	1	1.3	1.3	20140604	41	28	21	8.1	1.6
24887	NA	"ALSEBL"	296	381	"B"	""	NA	1	3.8	3.8	20140604	41	28	31	11	2.3
24888	NA	"OCOTWH"	346	NA	""	"C"	NA	NA	1.8	NA	20140604	41	28	32	10.5	8.6
24889	NA	"ALSEBL"	338	359	"B"	""	NA	1	3.35	3.35	20140604	40	28	44	17.1	18.7
24890	NA	"MACRGL"	243	263	"M"	""	5	5	1.3	1.3	20140604	40	29	41	18	2.7
24891	NA	"TRI2TU"	341	352	""	""	NA	1	1.3	1.3	20140604	40	29	41	16.5	4
24894	NA	"GUARGU"	235	272	""	""	NA	1	1.3	1.3	20140604	41	28	24	7.5	15.5
24895	NA	"SIPAPA"	298	304	"M"	""	3	3	1.3	1.3	20140604	41	29	31	14	1.3
24896	NA	"GUAPST"	228	248	""	""	NA	1	1.3	1.3	20140604	41	29	31	12.3	4.2
24898	NA	"HYERAL"	254	262	""	""	NA	1	1.3	1.3	20140604	41	29	24	8.2	18.5
29306	NA	""	295	NA	"Q"	"N"	NA	NA	1.3	NA	20140530	23	25	24	6.1	17
29307	NA	"LUEHSE"	758	776	"BM"	""	2	2	5.2	5.2	20140530	23	25	31	14.5	2.8
29308	NA	"GUARGU"	320	320	"Q"	"P"	NA	1	1.8	1.3	20140530	23	25	33	12.4	12.1
29309	NA	"PLA1PI"	250	NA	"L"	"C"	NA	NA	1.3	NA	20140530	23	25	44	15.1	18.9
29310	NA	"QUARAS"	224	NA	"B"	"C"	NA	NA	4.1	NA	20140530	23	25	42	17.3	9.6
29311	NA	"TAB2AR"	358	364	"M"	""	3	3	1.3	1.3	20140530	23	26	11	4.7	0.3
29312	NA	"QUARAS"	343	378	"B"	""	NA	1	4.3	4.3	20140530	23	26	14	0.5	19.6
29313	NA	"QUARAS"	295	300	"B"	"Q"	NA	1	3.9	3.9	20140530	23	26	23	6.5	13.2
29314	NA	"TERMAM"	571	NA	"BM"	"S"	3	NA	4.1	NA	20140530	23	26	22	5.5	9.7
29315	NA	"GUSTSU"	207	210	""	""	NA	1	1.3	1.3	20140530	23	27	11	1.2	4.5
29317	NA	"TET2PA"	322	388	""	""	NA	1	1.3	1.3	20140530	23	27	23	5.3	10.2
29318	NA	"ZANTBE"	506	571	""	""	NA	1	1.3	1.3	20140530	23	27	21	8	1.7
29319	NA	"TRI2TU"	359	398	""	""	NA	1	1.3	1.3	20140530	23	27	21	5.3	3.3
29320	NA	"TRI2TU"	360	401	""	""	NA	1	1.3	1.3	20140530	23	27	33	12.8	12
29321	NA	"TRI2TU"	205	206	""	"Q"	NA	1	1.3	1.3	20140530	23	27	33	14.8	11.1
29322	NA	"APEIME"	404	429	""	""	NA	1	1.3	1.3	20140530	23	27	34	14.7	18.7
29323	NA	"TRI2TU"	241	259	""	""	NA	1	1.3	1.3	20140530	23	27	43	19	12.9
29324	NA	"CASEAR"	460	NA	""	"S"	NA	NA	1.3	NA	20140530	23	27	41	17.8	4.8
29325	NA	"CASEAR"	398	NA	"BM"	"C"	2	NA	3.45	NA	20140530	23	28	12	2.3	6.1
29326	NA	"CASEAR"	585	609	""	""	NA	1	1.3	1.3	20140530	23	28	23	8.8	14.8
29327	NA	"GUAPST"	534	575	"B"	""	NA	1	5.4	5.4	20140530	23	28	22	8.6	8.5
29330	NA	"LUEHSE"	445	454	"B"	""	NA	1	5.5	5.5	20140530	23	28	42	17.2	5.3
29331	NA	"NECTPU"	243	232	"M"	"L"	2	6	1.3	1.3	20140530	23	29	12	4.3	5.3
29332	NA	"GUSTSU"	275	286	""	""	NA	1	1.3	1.3	20140530	23	29	24	5.2	18.6
29333	NA	"CASEAR"	395	415	""	""	NA	1	1.3	1.3	20140530	23	29	24	9.7	16.3
29334	NA	"CASEAR"	459	460	"M"	""	2	1	1.3	1.3	20140530	23	29	21	8.6	0.4
29335	NA	"ALSEBL"	409	423	""	""	NA	1	1.3	1.3	20140530	23	29	33	10.6	14.6
29336	NA	"QUARAS"	209	239	""	""	NA	1	1.3	1.3	20140530	23	29	44	18	19.6
29893	NA	"ALCHCO"	332	NA	""	"C"	NA	NA	1.3	NA	20140604	41	29	11	2.7	2.4
38001	NA	"CORDBI"	361	360	""	""	NA	1	1.3	1.3	20140527	0	25	22	7.6	7.8
38002	NA	"ZANTP1"	374	NA	""	"S"	NA	NA	1.3	NA	20140527	0	25	43	16.1	14.4
38003	NA	"CORDBI"	350	352	""	""	NA	1	1.3	1.3	20140527	0	26	12	3.1	9.8
38004	NA	"CECRIN"	299	NA	"B"	"S"	NA	NA	4.6	NA	20140527	0	26	13	3	10.6
38005	NA	"APEIME"	233	255	""	""	NA	1	1.3	1.3	20140527	0	26	13	3.9	11
38006	NA	"CECRIN"	510	NA	"B"	"N"	NA	NA	4.4	4.4	20140527	0	26	22	5.2	5.4
38007	NA	"ALSEBL"	422	437	""	""	NA	1	1.1	1.3	20140527	0	26	33	11	10.9
38008	NA	"CORDBI"	278	282	""	""	NA	1	1.3	1.3	20140527	0	27	11	4.8	1.9
38009	NA	"HEISCO"	215	250	"M"	""	2	2	1.1	1.3	20140527	0	27	33	10.8	13.7
38013	NA	"CECRIN"	490	NA	""	"N"	NA	NA	2	NA	20140527	0	28	24	7.2	19.5
38014	NA	"CECRIN"	440	NA	""	"N"	NA	NA	1.3	NA	20140527	0	28	31	10.3	1.01
38016	NA	"ANNOSP"	270	NA	""	"C"	NA	NA	1.3	NA	20140527	0	28	33	11.9	10.3
38017	NA	"CECRIN"	390	NA	"B"	"C"	NA	NA	3.7	NA	20140527	0	28	33	12	10.4
38018	NA	"PROTTE"	271	322	""	"Q"	NA	1	1.3	1.3	20140527	0	29	14	2.01	19.2
38019	NA	"CORDBI"	287	311	""	""	NA	1	1.3	1.3	20140527	0	29	22	7.5	8.9
38020	NA	"ALCHCO"	372	398	""	""	NA	1	1.3	1.3	20140527	0	29	22	8.5	7.7
38021	NA	"ZANTP1"	334	339	""	""	NA	1	1.3	1.3	20140527	0	29	32	11.8	8.9
38022	NA	"TAB2AR"	298	365	""	""	NA	1	1.3	1.3	20140527	0	29	34	11.2	19.1
38023	NA	"CORDBI"	302	302	""	""	NA	1	1.3	1.3	20140527	0	29	44	17.3	19.2
38024	NA	"ALCHCO"	277	306	""	""	NA	1	1.3	1.3	20140527	0	29	42	19.5	5.5
38025	NA	"CECRIN"	382	420	""	""	NA	1	1.6	1.3	20140527	0	29	41	19.01	3.2
38026	NA	"CAVAPL"	1849	1660	"B"	"Q"	NA	1	4.6	1.7	20140527	1	25	12	1.4	9.3
38027	NA	"ALSEBL"	222	334	""	""	NA	1	1.3	1.3	20140527	1	25	14	0.4	15.1
38028	NA	"NECTCI"	218	NA	"M"	"N"	3	NA	1.3	NA	20140527	1	25	23	5.3	11
38029	NA	"CORDBI"	268	288	""	""	NA	1	1.3	1.3	20140527	1	25	22	8.1	8.8
38030	NA	"INGAMA"	308	NA	""	"C"	NA	NA	1.3	NA	20140527	1	25	31	10.4	0.4
38031	NA	"INGAMA"	238	NA	""	"C"	NA	NA	1.3	NA	20140527	1	25	34	12.4	15.1
38032	NA	"VIROSE"	222	242	""	""	NA	1	1.3	1.3	20140527	1	25	34	13.6	19.6
38033	NA	"POULAR"	228	NA	"B"	"C"	NA	NA	3.7	NA	20140527	1	25	44	18.8	16.7
38034	NA	"VIROSE"	219	NA	""	"C"	NA	NA	1.3	NA	20140527	1	26	11	4.1	2.01
38036	NA	"EUGECO"	252	NA	""	"S"	NA	NA	1.3	NA	20140527	1	26	24	8.7	16.3
38037	NA	"ALSEBL"	207	210	""	""	NA	1	1.3	1.3	20140527	1	26	21	7.8	4.3
38038	NA	"UNK?"	278	NA	""	"C"	NA	NA	1.3	NA	20140527	1	26	31	13.2	4.8
38039	NA	"TET2PA"	357	360	""	""	NA	1	1.3	1.3	20140527	1	26	44	18.7	15.2
38040	NA	"SIMAAM"	616	NA	""	"C"	NA	NA	1.3	NA	20140527	1	27	12	0.4	5.2
38041	NA	"TET2PA"	432	475	""	""	NA	1	1.3	1.3	20140527	1	27	14	0.6	15.8
38042	NA	"CECRIN"	412	NA	""	"C"	NA	NA	1.6	NA	20140527	1	27	32	10.5	9.5
38043	NA	"LONCLA"	268	277	""	""	NA	1	1.3	1.3	20140527	1	27	33	14.8	14.6
38045	NA	"TRI2TU"	208	264	""	""	NA	1	1.3	1.3	20140527	1	27	41	17.2	4.6
38046	NA	"APEITI"	263	NA	""	"C"	NA	NA	1.3	NA	20140527	1	28	11	2.1	1.8
38047	NA	"CECRIN"	419	NA	"B"	"C"	NA	NA	3.6	NA	20140527	1	28	12	1.9	8.4
38048	NA	"CECRIN"	359	NA	"B"	"C"	NA	NA	4.5	NA	20140527	1	28	14	3.1	16.3
38050	NA	"CECRIN"	438	449	""	""	NA	1	1.9	1.3	20140527	1	28	24	9.8	19.6
38051	NA	"ALCHCO"	200	204	""	""	NA	1	1.3	1.3	20140527	1	28	24	8.7	17.2
38052	NA	"CECRIN"	392	NA	""	"C"	NA	NA	1.7	NA	20140527	1	28	23	8.5	11.2
38054	NA	"APEITI"	250	NA	""	"C"	NA	NA	1.7	NA	20140527	1	28	33	12.4	10.3
38055	NA	"APEIME"	213	237	""	""	NA	1	1.3	1.3	20140527	1	28	34	10.5	16.7
38056	NA	"JAC1CO"	211	NA	""	"C"	NA	NA	1.3	NA	20140527	1	28	34	10.5	17
38057	NA	"CECRIN"	222	NA	""	"C"	NA	NA	1.3	NA	20140527	1	28	44	17.2	19.3
38058	NA	"TRI2PA"	216	289	"M"	""	3	4	1.3	1.3	20140527	1	29	13	1.1	14.9
38059	NA	"JAC1CO"	389	420	""	""	NA	1	1.3	1.3	20140527	1	29	21	9.8	0.9
38060	NA	"OCOTWH"	254	NA	""	"S"	NA	NA	1.3	NA	20140527	1	29	34	14.7	18.1
38063	NA	"INGASA"	235	254	"M"	""	2	2	1.3	1.3	20140527	4	25	14	0.4	15.6
38064	NA	"HEISCO"	220	228	""	""	NA	1	1.3	1.3	20140527	4	25	24	9.3	19.6
38065	NA	""	288	NA	""	"C"	NA	NA	1.3	NA	20140527	4	25	33	13.7	10.4
38066	NA	"TRI2TU"	229	NA	""	"S"	NA	NA	1.3	NA	20140527	4	25	34	10.2	19
38067	NA	"SIMAAM"	388	NA	""	"S"	NA	NA	1.3	NA	20140527	4	25	41	18.3	1
38068	NA	"JAC1CO"	733	783	"B"	""	NA	1	5.55	5.55	20140527	4	26	12	0.5	8.8
38069	NA	"HEISCO"	236	NA	""	"S"	NA	NA	1.3	NA	20140527	4	26	13	0.6	11
38071	NA	"CECRIN"	412	NA	"B"	"C"	NA	NA	4.6	NA	20140527	4	26	31	10.8	2.01
38072	NA	"TET2PA"	266	296	""	""	NA	1	1.3	1.3	20140527	4	26	44	16.02	15.1
38073	NA	"VIROSE"	201	NA	""	"C"	NA	NA	1.3	NA	20140527	4	26	43	16	10.3
38074	NA	"CORDBI"	300	312	""	""	NA	1	1.3	1.3	20140527	4	26	42	15.4	9.4
38076	NA	"JAC1CO"	521	NA	""	"N"	NA	NA	1.3	NA	20140527	4	27	12	0.3	5.1
38077	NA	""	225	NA	""	"N"	NA	NA	1.3	NA	20140527	4	27	32	11	7.8
38078	NA	"CECRIN"	418	NA	"B"	"N"	NA	NA	3.4	3.4	20140527	4	28	13	1.3	11.7
38079	NA	"CECRIN"	253	NA	"Q"	"N"	NA	NA	1.3	NA	20140527	4	28	13	2.4	11.5
38080	NA	"ZANTP1"	264	292	""	""	NA	1	1.3	1.3	20140527	4	28	14	0.6	19.5
38081	NA	"CECRIN"	303	NA	""	"N"	NA	NA	1.6	NA	20140527	4	28	23	5.3	11.3
38082	NA	"UNONPI"	205	224	"M"	""	2	2	1.3	1.3	20140527	4	28	23	8.3	11.1
38083	NA	"EUGECO"	208	229	""	""	NA	1	1.3	1.3	20140527	4	28	23	8.8	10.2
38084	NA	"EUGECO"	225	267	""	""	NA	1	1.3	1.3	20140527	4	28	33	10.4	14.8
38085	NA	"POUTRE"	206	308	""	""	NA	1	1.3	1.3	20140527	4	28	44	17.5	18.2
38086	NA	"EUGECO"	312	342	""	""	NA	1	1.3	1.3	20140527	4	28	43	16.8	11.3
38087	NA	""	726	NA	""	"N"	NA	NA	1.3	NA	20140527	4	28	42	15.6	5.3
38088	NA	""	213	NA	""	"N"	NA	NA	1.3	NA	20140527	4	28	42	17.2	5.4
38089	NA	"CECRIN"	378	NA	""	"N"	NA	NA	1.3	NA	20140527	4	29	11	3.2	3.3
38090	NA	""	258	NA	""	"C"	NA	NA	1.3	NA	20140527	4	29	12	2.7	9.5
38091	NA	""	267	NA	""	"N"	NA	NA	1.3	NA	20140527	4	29	13	4.5	13.8
38092	NA	"BROSAL"	1009	1048	"B"	""	NA	1	6.1	6.1	20140527	4	29	14	4.8	16.2
38093	NA	"ALLOPS"	221	231	"M"	""	3	4	1.3	1.3	20140527	4	29	14	1.01	18.3
38094	NA	"CHR2AR"	248	263	""	""	NA	1	1.3	1.3	20140527	4	29	23	9.9	12.3
38095	NA	"VIROSE"	261	NA	""	"N"	NA	NA	1.3	NA	20140527	4	29	22	8.2	6.1
38096	NA	"CECRIN"	471	NA	""	"C"	NA	NA	1.3	NA	20140527	4	29	21	5.2	1.2
38097	NA	"CECRIN"	359	NA	""	"N"	NA	NA	2.8	NA	20140527	4	29	21	8.01	1.1
38098	NA	"HEISCO"	277	297	""	""	NA	1	1.3	1.3	20140527	4	29	21	9.3	1.2
38099	NA	"DENDAR"	559	580	""	""	NA	1	1.3	1.3	20140527	4	29	34	10.7	19.5
38101	NA	"GUSTSU"	245	252	""	""	NA	1	1.3	1.3	20140527	4	29	41	18.3	0.6
38102	NA	"CORDBI"	283	323	""	""	NA	1	1.3	1.3	20140528	5	25	12	1.1	6.3
