"tag"	"new.tag"	"sp"	"dbh04"	"dbh14"	"code04"	"code14"	"stems04"	"stems14"	"pom04"	"pom14"	"date14"	"col"	"row"	"p5"	"x"	"y"
29493	NA	"ALSEBL"	229	231	"M"	""	NA	2	1.3	1.3	20140611	1	12	33	11.2	10.2
29494	NA	"TET2PA"	321	368	""	"P"	NA	1	1.7	1.3	20140611	1	12	43	19	10.3
29495	NA	"LICAHY"	267	289	""	""	NA	1	1.3	1.3	20140611	1	11	32	10.6	6
29496	NA	"PROTTE"	212	218	""	""	NA	1	1.3	1.3	20140611	1	11	31	14.8	4.4
29497	NA	"TACHVE"	543	734	"B"	"P"	NA	1	3.76	3.76	20140611	1	11	43	18	12
29498	NA	"TAB1GU"	1050	1061	"B"	""	NA	1	3.85	3.85	20140611	1	11	32	12	7
29499	NA	"SIMAAM"	256	320	""	""	NA	1	1.3	1.3	20140611	1	11	41	19	4
29500	NA	"POUTRE"	500	NA	"B"	"S"	NA	NA	3.6	NA	20140611	1	10	11	2	0.5
29900	NA	"CECRIN"	212	333	""	""	NA	1	1.3	1.3	20140612	3	0	12	3	9
29901	NA	"TET2PA"	219	223	""	""	NA	1	1.3	1.3	20140612	3	0	13	4	13
29902	NA	"TET2PA"	220	NA	""	"S"	NA	NA	1.3	NA	20140612	3	0	22	9.2	8
29903	NA	"UNK?"	270	NA	""	"C"	NA	NA	1.3	NA	20140612	3	0	44	18.2	17
29904	NA	"PROTTE"	307	NA	"Q"	"C"	NA	NA	1.3	NA	20140612	3	0	44	18	16.3
29905	NA	"ALSEBL"	258	NA	""	"C"	NA	NA	1.3	NA	20140612	3	1	13	3	13
29906	NA	"PRI2CO"	204	NA	""	"C"	NA	NA	1.3	NA	20140612	3	1	21	8.6	0.3
29907	NA	"VIROSE"	302	NA	"Q"	"S"	NA	NA	1.3	NA	20140612	3	1	34	10.2	17.4
29908	NA	"ALSEBL"	229	235	""	""	NA	1	1.3	1.3	20140612	3	1	44	17	17
29910	NA	"ALSEBL"	283	301	""	""	NA	1	1.3	2.2	20140612	3	2	21	8.9	2.4
29911	NA	"INGAM2"	273	285	""	""	NA	1	1.3	1.3	20140612	3	3	12	1	7.3
29912	NA	"CORDBI"	280	307	""	""	NA	1	1.3	1.3	20140612	3	3	23	8.8	13.4
29913	NA	"ZANTPR"	209	257	""	""	NA	1	1.3	1.3	20140612	3	4	12	1.5	7
29914	NA	"TET2PA"	450	470	""	""	NA	1	1.3	1.3	20140612	3	4	23	9	12
29915	NA	"TACHVE"	427	NA	"B"	"C"	NA	NA	3.72	NA	20140612	3	4	31	14	2.5
29916	NA	"PROTTE"	355	368	"M"	""	NA	4	1.3	1.3	20140612	3	4	42	17	6.5
29917	NA	"TERMAM"	1146	1158	"B"	""	NA	1	5.5	5.5	20140612	3	5	12	1.2	7
29918	NA	"CALOLO"	417	NA	""	"C"	NA	NA	1.3	NA	20140612	3	5	12	1.2	6.7
29919	NA	"TET2PA"	503	547	""	""	NA	1	1.3	1.3	20140612	3	5	14	0.3	18.5
29920	NA	"GUSTSU"	242	245	""	""	NA	1	1.3	1.3	20140612	3	5	22	8.8	9.8
29921	NA	"TERMAM"	589	723	"B"	"Q"	NA	1	3.5	3.5	20140612	3	5	32	10.3	6.6
29922	NA	"TET2PA"	301	310	""	"L"	NA	1	1.3	1.3	20140612	3	5	43	16	11.8
29923	NA	"CORDBI"	356	395	"Q"	""	NA	1	1.3	1.3	20140612	3	5	42	18	7
29924	NA	"TET2PA"	229	265	""	""	NA	1	1.3	1.3	20140612	3	5	41	17	2
29925	NA	"TET2PA"	216	255	""	""	NA	1	1.3	1.3	20140612	3	6	11	4	0.3
29926	NA	"TET2PA"	459	495	""	""	NA	1	1.3	1.3	20140612	3	6	11	1.2	4.9
29927	NA	"VIROSU"	364	NA	""	"C"	NA	NA	1.3	NA	20140612	3	6	13	1.3	11
29928	NA	"UNK?"	236	NA	""	"N"	NA	NA	1.3	NA	20140612	3	6	23	9.8	10.2
29929	NA	"UNK?"	216	NA	""	"C"	NA	NA	1.3	NA	20140612	3	6	33	14	10.6
29930	NA	"TRI2TU"	289	NA	""	"S"	NA	NA	1.3	NA	20140612	3	6	41	17	0.4
29931	NA	"MACRGL"	487	490	"B"	""	NA	1	1.35	1.35	20140612	3	7	11	3	1.2
29932	NA	"VIROSU"	266	324	""	""	NA	1	1.3	1.3	20140612	3	7	12	4	5.2
29933	NA	"PROTTE"	408	418	"B"	""	NA	1	2.05	2.05	20140612	3	7	24	9	19
29934	NA	"LACMPA"	327	455	""	""	NA	1	1.3	1.3	20140612	3	7	22	9	8
29935	NA	"MACRGL"	247	247	""	"P"	NA	1	1.3	1.3	20140612	3	7	32	13	8
29936	NA	"VIROSE"	244	NA	""	"C"	NA	NA	1.3	NA	20140612	3	7	33	11	13
29937	NA	"MACRGL"	652	656	"B"	""	NA	1	1.3	1.3	20140612	3	7	42	16.6	5.3
29938	NA	"VIROSU"	657	685	"B"	""	NA	1	3.7	3.7	20140612	3	7	42	16.6	5.3
29939	NA	"TET2PA"	229	240	""	""	NA	1	1.3	1.3	20140612	3	8	14	4	19.6
29940	NA	"TET2PA"	479	540	""	""	NA	1	1.3	1.3	20140612	3	8	21	7	2
29941	NA	"VIROSU"	540	588	"B"	""	NA	1	3.32	3.32	20140612	3	8	32	12.2	6
29942	NA	"GUSTSU"	231	245	""	""	NA	1	1.3	1.3	20140612	3	8	32	11	9
29943	NA	"TET2PA"	522	543	"B"	""	NA	1	3.23	3.23	20140612	3	8	34	11	18.6
29944	NA	"UNK?"	273	NA	""	"S"	NA	NA	1.3	NA	20140612	3	8	43	19	14.8
29945	NA	"LONCLA"	348	388	""	""	NA	1	1.3	1.3	20140612	3	8	42	18.7	6
29947	NA	"UNK?"	207	211	""	""	NA	1	1.3	1.3	20140612	3	9	14	2	18
29948	NA	"VIROSE"	222	NA	""	"C"	NA	NA	1.3	NA	20140612	3	9	23	7.9	11.5
29949	NA	"PROTTE"	421	440	""	""	NA	1	1.3	1.3	20140612	3	9	22	7	6
29950	NA	"PROTTE"	291	300	""	""	NA	1	1.3	1.3	20140612	3	9	42	16.2	9
29951	NA	"PROTTE"	202	210	""	""	NA	1	1.3	1.3	20140612	3	10	13	3	12.5
29952	NA	"GUSTSU"	269	272	"M"	""	NA	3	1.3	1.3	20140612	3	10	22	9.3	8
29953	NA	"EUGECO"	202	248	""	""	NA	1	1.3	1.3	20140612	3	10	33	11.2	11.3
29954	NA	"INGAUM"	209	NA	"L"	"S"	NA	NA	1.3	NA	20140612	3	10	34	10.7	19
29955	NA	"INGAS1"	232	NA	"Q"	"N"	NA	NA	1.3	NA	20140612	3	11	23	9.9	10.2
29957	NA	"CORDBI"	249	262	""	""	NA	1	1.3	1.3	20140612	3	11	44	19.6	18
29958	NA	"HYERAL"	301	312	"M"	""	NA	2	1.3	1.3	20140612	3	12	11	0.3	2
29959	NA	"POUTST"	516	532	"B"	""	NA	1	2.97	2.97	20140612	3	12	11	3.2	3.7
29960	NA	"TET2PA"	378	NA	""	"N"	NA	NA	1.3	NA	20140612	3	12	13	2.2	11
29961	NA	"ENTECY"	774	790	""	""	NA	1	1.3	3.35	20140612	3	12	24	9	18
29962	NA	"AST2GR"	361	380	""	""	NA	1	1.3	1.3	20140612	3	12	24	8	17
29963	NA	"PTERRO"	449	472	"B"	""	NA	1	2.25	2.25	20140612	3	13	14	3	19
29964	NA	"JAC1CO"	321	369	""	""	NA	1	1.3	1.3	20140612	3	13	23	9.5	12
29965	NA	"CUPARU"	286	299	""	""	NA	1	1.3	1.3	20140612	3	13	22	9.6	9
29967	NA	"JAC1CO"	558	590	""	""	NA	1	1.3	1.3	20140612	3	13	41	18.8	2
29968	NA	"CORDAL"	284	285	""	""	NA	1	1.3	1.3	20140612	3	13	41	18	1.8
29969	NA	"APEIME"	306	310	"Q"	""	NA	1	1.3	1.3	20140612	3	14	43	19.7	11.5
29970	NA	"ALSEBL"	305	355	""	""	NA	1	1.3	1.3	20140612	3	14	42	17	9.4
29971	NA	"UNK?"	387	475	"B"	""	NA	1	3.64	3.64	20140613	5	14	21	9	0.6
29972	NA	"TET2PA"	714	747	"B"	""	NA	1	2.92	3.92	20140613	5	14	43	19	10.3
29973	NA	"TET2PA"	215	230	""	""	NA	1	1.3	1.3	20140613	5	14	42	19.3	6.3
29974	NA	"CASESY"	249	255	""	""	NA	1	1.3	1.3	20140613	5	13	12	0.3	7
29975	NA	"UNK?"	905	886	"B"	""	NA	1	3.15	3.15	20140613	5	13	12	1	9.6
29977	NA	"SIMAAM"	423	485	""	""	NA	1	1.3	1.3	20140613	5	13	44	19	17
29978	NA	"JAC1CO"	310	438	""	""	NA	1	1.3	1.3	20140613	5	12	13	2.3	10.6
29979	NA	"UNK?"	267	295	""	""	NA	1	1.3	1.3	20140613	5	12	14	4	19
29980	NA	"JAC1CO"	712	750	""	""	NA	1	1.3	1.3	20140613	5	12	32	13	9.2
29981	NA	"JAC1CO"	474	510	""	""	NA	1	1.3	1.3	20140613	5	12	34	10.3	17
29982	NA	"TET2PA"	232	275	""	""	NA	1	1.3	1.3	20140613	5	12	34	13.6	17
29983	NA	"VIROSE"	252	265	""	""	NA	1	1.3	1.3	20140613	5	12	41	19.6	2.5
29984	NA	"POCHSE"	333	NA	""	"S"	NA	NA	1.3	NA	20140613	5	12	41	18.8	2.5
29985	NA	"TAB1GU"	915	903	"B"	"Q,EM"	NA	1	3.1	3.1	20140613	5	11	11	0.3	0.6
29986	NA	"HEISCO"	348	360	""	""	NA	1	1.3	1.3	20140613	5	11	22	9.5	6
29987	NA	"AMAICO"	269	NA	""	"S"	NA	NA	1.3	NA	20140613	5	11	21	9.8	1.2
29988	NA	"XYL1MA"	265	340	""	""	NA	1	1.3	1.3	20140613	5	11	34	12	18
29989	NA	"TRI2TU"	282	292	""	""	NA	1	1.3	1.3	20140613	5	11	34	13	18
29990	NA	"TET2PA"	363	399	""	""	NA	1	1.3	1.3	20140613	5	11	42	17	9
29991	NA	"SIMAAM"	507	545	""	""	NA	1	1.3	1.3	20140613	5	10	13	2.1	12.2
29992	NA	"TET2PA"	270	364	""	""	NA	1	1.3	1.3	20140613	5	10	22	8.5	6.1
29993	NA	"SIMAAM"	386	395	""	""	NA	1	1.3	1.3	20140613	5	10	31	13	3.8
29994	NA	"TET2PA"	455	473	"B"	""	NA	1	1.85	1.85	20140613	5	10	34	10.2	19.5
29995	NA	"PRI2CO"	1013	1061	"B"	""	NA	1	1.63	1.63	20140613	5	10	34	14	19.5
29996	NA	"POUTRE"	490	523	"B"	""	NA	1	3.35	3.35	20140613	5	10	43	19	13
29997	NA	"TET2PA"	321	365	""	""	NA	1	1.3	1.3	20140613	5	10	42	16.8	6
29998	NA	"CORDBI"	284	290	""	""	NA	1	1.3	1.3	20140613	5	10	41	16.7	4
29999	NA	"TRI2TU"	287	300	""	""	NA	1	1.3	1.3	20140613	5	10	41	18.8	1.2
30000	NA	"JAC1CO"	430	NA	""	"N"	NA	NA	1.3	NA	20140613	5	9	11	1.4	3.5
35002	NA	"VIROSE"	211	225	""	""	NA	1	1.3	1.3	20140611	2	9	22	8.4	5.2
35003	NA	"TET2PA"	246	250	""	""	NA	1	1.3	1.3	20140611	2	9	21	5.5	1
35004	NA	"POCHSE"	233	295	""	""	NA	1	1.3	1.3	20140611	2	10	12	3	7
35005	NA	"JAC1CO"	809	838	"B"	""	NA	1	4.45	4.45	20140611	2	10	12	4.5	7
35006	NA	"UNK?"	240	NA	""	"N"	NA	NA	1.3	NA	20140611	2	10	23	9.9	14.8
35007	NA	"POUTRE"	335	388	""	""	NA	1	1.3	1.3	20140611	2	10	34	14	19.7
35008	NA	"TERMAM"	491	531	"BQ"	"Q"	NA	1	2.8	2.8	20140611	2	10	32	14.8	6.9
35009	NA	"DIPTPA"	690	810	""	""	NA	1	1.3	1.3	20140611	2	10	41	16.8	3
35010	NA	"ALSEBL"	212	212	"B"	"Q"	NA	1	2.9	2.9	20140611	2	10	42	16	6
35011	NA	"LONCLA"	275	290	""	""	NA	1	1.3	1.3	20140611	2	10	44	17	19
35012	NA	"ALSEBL"	249	256	""	""	NA	1	1.3	1.3	20140611	2	11	12	1	9.2
35013	NA	"ALSEBL"	350	349	""	""	NA	1	1.3	1.3	20140611	2	11	22	7.6	9.8
35014	NA	"APEIME"	523	497	""	""	NA	1	1.3	4.4	20140611	2	11	22	8	5.4
35016	NA	"TET2PA"	320	320	""	""	NA	1	1.3	1.3	20140611	2	12	12	0.8	5.2
35017	NA	"CUPARU"	355	360	""	"L"	NA	1	1.3	1.3	20140611	2	12	13	1.2	13
35018	NA	"UNK?"	579	NA	"B"	"S"	NA	NA	3.02	NA	20140611	2	12	23	9	13.2
35019	NA	"APEIME"	811	815	""	""	NA	1	1.3	1.3	20140611	2	12	31	12	1
35020	NA	"UNK?"	589	590	""	""	NA	1	1.3	1.3	20140611	2	12	42	15.7	6.5
35021	NA	"UNK?"	455	NA	"MQ"	"C"	NA	NA	1.3	NA	20140612	4	14	13	0.4	10.3
35022	NA	"ZUELGU"	239	NA	""	"C"	NA	NA	1.3	NA	20140612	4	14	24	7	17
35023	NA	"SPONRA"	459	485	""	""	NA	1	1.3	1.3	20140612	4	14	21	5.1	1
35024	NA	"HEISCO"	221	233	""	""	NA	1	1.3	1.3	20140612	4	14	32	13	6.2
35025	NA	"TRI2TU"	304	343	""	""	NA	1	1.3	1.3	20140612	4	14	44	19.5	15.2
35027	NA	"PRI2CO"	270	285	""	""	NA	1	1.3	1.3	20140612	4	13	11	1.3	2.2
35028	NA	"HEISCO"	201	206	""	""	NA	1	1.3	1.3	20140612	4	13	12	4.9	6
35029	NA	"APEIME"	968	954	"B"	"Q"	NA	1	3.6	3.6	20140612	4	13	13	4.2	10.5
35030	NA	"TET2PA"	522	524	""	""	NA	1	1.3	1.3	20140612	4	13	14	1	18.7
35031	NA	"PRI2CO"	375	412	""	""	NA	1	1.3	1.3	20140612	4	13	22	7.5	9.8
35032	NA	"HIRTAM"	238	247	""	""	NA	1	1.3	1.3	20140612	4	13	21	9	3.3
35033	NA	"POUTRE"	392	412	""	""	NA	1	1.3	1.3	20140612	4	13	44	15.2	18.2
35034	NA	"ALSEBL"	240	294	""	""	NA	1	1.3	1.3	20140612	4	12	13	0.7	10.7
35035	NA	"TRATAS"	438	489	""	""	NA	1	1.3	1.3	20140612	4	12	13	0.8	12
35036	NA	"TRATAS"	287	327	""	""	NA	1	1.3	1.3	20140612	4	12	23	6	11.7
35037	NA	"TRI2TU"	278	322	""	""	NA	1	1.3	1.3	20140612	4	12	21	6	4.3
35038	NA	"ALSEBL"	230	251	""	""	NA	1	1.3	1.3	20140612	4	12	32	14.9	6.3
35039	NA	"JAC1CO"	555	NA	""	"C"	NA	NA	1.3	NA	20140612	4	12	34	14.8	18.8
35040	NA	"LACMPA"	227	231	""	""	NA	1	1.3	1.3	20140612	4	11	11	4	2.7
35041	NA	"GUAPST"	279	353	""	""	NA	1	1.3	1.3	20140612	4	11	13	4	12
35042	NA	"ALSEBL"	263	303	""	""	NA	1	1.3	1.3	20140612	4	11	14	4	19.5
35043	NA	"POCHSE"	387	441	""	""	NA	1	1.3	1.3	20140612	4	11	34	13.2	15.1
35045	NA	"SIMAAM"	364	381	""	""	NA	1	1.3	1.3	20140612	4	11	31	12	4.9
35046	NA	"HEISCO"	255	255	""	""	NA	1	1.3	1.3	20140612	4	11	31	12	3.5
35047	NA	"DIPTPA"	903	976	"B"	""	NA	1	3.93	3.93	20140612	4	11	42	18	8
35048	NA	"TRI2TU"	258	270	""	""	NA	1	1.3	1.3	20140612	4	11	43	19	11
35049	NA	"GUAPST"	600	602	"B"	""	NA	1	3.29	3.29	20140612	4	10	12	0.3	9
35050	NA	"ALSEBL"	425	434	""	""	NA	2	1.3	1.3	20140612	4	10	34	11	9.9
35051	NA	"SIMAAM"	211	274	""	""	NA	1	1.3	1.3	20140612	4	10	32	10.6	16
35052	NA	"GUARGU"	314	351	""	""	NA	1	1.3	1.3	20140612	4	10	42	16	7
35053	NA	"HIRTTR"	310	321	""	""	NA	1	1.3	1.3	20140612	4	9	14	0.9	15.1
35054	NA	"TET2PA"	334	348	""	""	NA	1	1.3	1.3	20140612	4	9	14	0.2	17.4
35055	NA	"LUEHSE"	608	631	"B"	""	NA	1	3.4	3.4	20140612	4	9	23	8	13
35056	NA	"TRATAS"	515	558	""	""	NA	1	1.3	1.3	20140612	4	9	32	14.8	7.7
35057	NA	"ALSEBL"	220	254	""	""	NA	1	1.3	1.3	20140612	4	9	44	19	17
35058	NA	"JAC1CO"	397	NA	""	"C"	NA	NA	1.3	NA	20140612	4	9	42	18	5.6
35059	NA	"VIROSU"	760	NA	""	"S"	NA	NA	1.3	NA	20140612	4	8	11	1	0.3
35060	NA	"VIROSU"	454	409	""	""	NA	1	1.3	3.25	20140612	4	8	13	1	10.6
35061	NA	"MACRGL"	322	341	""	""	NA	1	1.3	1.3	20140612	4	8	14	4.9	17
35062	NA	"MACRGL"	236	246	""	""	NA	1	1.3	1.3	20140612	4	8	24	9	17.5
35063	NA	"POCHSE"	268	269	""	""	NA	1	1.3	1.3	20140612	4	8	22	5.2	7.8
35064	NA	"ALSEBL"	295	300	""	"Q"	NA	1	1.3	1.3	20140612	4	8	22	5.1	6.7
35065	NA	"HIRTTR"	221	251	""	""	NA	1	1.3	1.3	20140612	4	8	31	10.4	1.2
35066	NA	"VIROSU"	504	532	""	"P,med"	NA	1	1.8	1.3	20140612	4	8	33	11.6	10.2
35067	NA	"SCH1ZO"	345	345	""	""	NA	1	1.3	1.3	20140612	4	8	33	14	12.3
35068	NA	"PROTTE"	218	236	""	""	NA	1	1.3	1.3	20140612	4	8	34	10.9	15.3
35069	NA	"TET2PA"	390	413	""	""	NA	1	1.3	1.3	20140612	4	8	42	19	6.5
35070	NA	"POUTRE"	304	355	""	""	NA	1	1.3	1.3	20140612	4	7	23	5.1	10.7
35071	NA	"LACMPA"	263	303	""	""	NA	1	1.3	1.3	20140612	4	7	23	5.7	14.7
35072	NA	"GUARGU"	330	NA	"L"	"C"	NA	NA	1.3	NA	20140612	4	7	34	14.9	16.8
35073	NA	"VIROSU"	503	NA	""	"C"	NA	NA	1.3	NA	20140612	4	7	34	14.5	15.2
35074	NA	"VIROSE"	280	343	"B"	""	NA	1	3.24	3.24	20140612	4	7	33	11.5	10.2
35075	NA	"APEIME"	266	319	""	""	NA	1	1.3	1.3	20140612	4	7	32	10.1	8.2
35076	NA	"MACRGL"	280	281	"Q"	""	NA	1	1.3	1.3	20140612	4	7	22	7.8	5.5
35077	NA	"VIROSU"	287	354	""	""	NA	1	1.3	1.3	20140612	4	6	14	4	16
35078	NA	"INGAS1"	205	241	""	""	NA	1	1.3	1.3	20140612	4	6	11	4.2	4.9
35080	NA	"PROTTE"	564	568	"BM"	""	NA	2	2.25	2.25	20140612	4	6	33	11	10.8
35081	NA	"TRATAS"	538	553	""	""	NA	1	1.3	1.3	20140612	4	6	31	14	4
35082	NA	"TRATAS"	247	274	""	""	NA	1	1.3	1.3	20140612	4	6	41	19	1
35083	NA	"INGAS1"	214	NA	"Q"	"N"	NA	NA	1.3	NA	20140612	4	5	13	4	12.3
35084	NA	"JAC1CO"	506	587	""	""	NA	1	1.3	1.3	20140612	4	5	23	8	13.2
35085	NA	"EUGECO"	221	274	""	""	NA	1	1.3	1.3	20140612	4	5	31	12	0.5
35086	NA	"ALSEBL"	200	204	""	""	NA	1	1.3	1.3	20140612	4	5	34	12.2	18.7
35087	NA	"TRI2TU"	235	270	""	""	NA	1	1.3	1.3	20140612	4	5	41	15.1	0.9
35088	NA	"ALSEBL"	325	340	""	""	NA	1	1.3	1.3	20140612	4	4	11	1.2	4.9
35089	NA	"APEIME"	482	544	""	""	NA	1	1.3	1.3	20140612	4	4	13	0.3	14
35090	NA	"HEISCO"	204	207	""	""	NA	1	1.3	1.3	20140612	4	4	23	9.5	13.7
35091	NA	"PROTTE"	209	244	""	""	NA	1	1.3	1.3	20140612	4	4	31	11.2	1.4
35093	NA	"ZANTP1"	243	NA	""	"C"	NA	NA	1.3	NA	20140612	4	4	32	11.5	7
35094	NA	"VIROSE"	310	324	""	""	NA	1	1.3	1.3	20140612	4	4	33	11.8	10.1
35095	NA	"UNK?"	381	383	""	""	NA	1	1.3	1.3	20140612	4	3	24	5.1	15.2
35096	NA	"PROTTE"	422	415	"M"	""	NA	1	1.3	1.3	20140612	4	3	23	6.2	13.8
35097	NA	"POCHSE"	270	277	""	""	NA	1	1.3	1.3	20140612	4	3	32	12	6.2
35098	NA	"GUATDU"	404	429	"Q"	""	NA	1	1.3	1.3	20140612	4	3	44	16	19
35099	NA	"INGAPE"	435	NA	"Q"	"C"	NA	NA	1.3	NA	20140612	4	2	11	0.6	0.4
35100	NA	"MICOAR"	224	263	""	""	NA	1	1.3	1.3	20140612	4	2	12	0.2	8.2
35101	NA	"JAC1CO"	410	442	""	""	NA	1	1.3	1.3	20140612	4	2	12	1.2	9.2
35102	NA	"PHOECI"	423	450	""	"Q"	NA	1	1.3	1.3	20140612	4	2	12	2.3	9.9
35103	NA	"VIROSE"	249	NA	""	"S"	NA	NA	1.3	NA	20140612	4	2	14	3.5	16.3
35104	NA	"PROTTE"	253	272	""	""	NA	1	1.3	1.3	20140612	4	2	14	4.1	19
35105	NA	"BEILPE"	398	NA	""	"S"	NA	NA	1.3	NA	20140612	4	2	23	5.6	10.2
35106	NA	"HIRTTR"	210	213	""	""	NA	1	1.3	1.3	20140612	4	2	21	9	3
35107	NA	"VIROSE"	250	260	""	""	NA	1	1.3	1.3	20140612	4	2	31	13	4
35108	NA	"SIMAAM"	281	332	""	""	NA	1	1.3	1.3	20140612	4	2	32	11	8
35109	NA	"VIROSE"	250	251	""	""	NA	1	1.3	1.3	20140612	4	2	44	17	17.6
35110	NA	"HIRTTR"	277	277	""	""	NA	1	1.3	1.3	20140612	4	2	43	19.8	12
35111	NA	"VIROSE"	289	297	""	""	NA	1	1.3	1.3	20140612	4	2	43	17.1	10.1
35112	NA	"HEISCO"	239	241	""	""	NA	1	1.3	1.3	20140612	4	2	42	17.2	9.3
35113	NA	"UNK?"	287	NA	""	"C"	NA	NA	1.3	NA	20140612	4	2	41	18	2
35114	NA	"GUATDU"	230	341	""	""	NA	1	1.3	1.3	20140612	4	1	24	8.6	17.6
35115	NA	"ZANTP1"	302	NA	""	"C"	NA	NA	1.3	NA	20140612	4	1	23	8	12
35116	NA	"TET2PA"	245	286	""	""	NA	1	1.3	1.3	20140612	4	1	31	14.8	1.8
35117	NA	"CORDBI"	350	383	""	""	NA	1	1.3	1.3	20140612	4	1	34	11.6	19.3
35118	NA	"ALCHCO"	273	294	"ML"	""	NA	1	1.3	1.3	20140612	4	1	44	18.2	19.9
35119	NA	"VIROSE"	372	NA	""	"S"	NA	NA	1.3	NA	20140612	4	1	43	15.8	13
35120	NA	"POCHSE"	440	462	"Q"	""	NA	1	1.3	1.3	20140612	4	1	41	19	2
35121	NA	"UNK?"	202	NA	""	"N"	NA	NA	1.3	NA	20140612	4	0	11	2	1
35122	NA	"HEISCO"	220	NA	""	"C"	NA	NA	1.3	NA	20140612	4	0	33	10.5	13
35123	NA	"PRI2CO"	997	1034	"Q"	""	NA	1	1.3	1.3	20140616	8	0	21	7.9	0.3
35124	NA	"QUARAS"	400	358	""	""	NA	1	1.3	4.48	20140616	8	0	32	12.4	5.2
35125	NA	"GUSTSU"	221	245	""	""	NA	1	1.3	1.3	20140616	8	0	24	5.3	17.2
35126	NA	"GUSTSU"	322	324	""	""	NA	1	1.3	1.3	20140616	8	0	34	13	19
35127	NA	"ALSEBL"	370	386	""	""	NA	1	1.3	1.3	20140616	8	0	43	16	14
35128	NA	"PROTTE"	456	NA	""	"C"	NA	NA	1.3	NA	20140616	8	1	13	0.6	13
35129	NA	"MACRGL"	588	613	"M"	""	NA	2	1.3	1.3	20140616	8	1	14	2	17
35130	NA	"PROTTE"	216	336	""	""	NA	1	1.3	1.3	20140616	8	1	21	5.3	3
35131	NA	"MACRGL"	578	522	"M"	""	NA	3	1.3	1.3	20140616	8	1	42	16	5.5
35132	NA	"TRI2TU"	202	220	""	""	NA	1	1.3	1.3	20140616	8	1	42	17	7
35133	NA	"QUARAS"	567	593	"B"	""	NA	1	3.84	3.84	20140616	8	1	44	19.1	15.2
35134	NA	"GUARGU"	254	NA	"M"	"C"	NA	NA	1.3	NA	20140616	8	2	11	0.1	4.4
35135	NA	"PROTTE"	298	300	""	""	NA	1	1.3	1.3	20140616	8	2	14	0.2	16
35136	NA	"ALSEBL"	452	460	"M"	"L"	NA	1	1.3	1.3	20140616	8	2	32	11.6	5.7
35137	NA	"PROTTE"	258	283	"M"	""	NA	2	1.3	1.3	20140616	8	2	33	11	13
35138	NA	"PROTTE"	500	430	""	""	NA	1	1.3	4	20140616	8	2	33	11.2	14
35139	NA	"CASSEL"	235	NA	""	"N"	NA	NA	1.3	NA	20140616	8	2	34	12.2	17.2
35140	NA	"POUTRE"	249	300	""	""	NA	1	1.3	1.3	20140616	8	2	43	19.9	11.5
35141	NA	"TET2PA"	528	570	""	""	NA	1	1.3	1.3	20140616	8	3	13	0.3	10.4
35142	NA	"TRI2TU"	356	360	""	""	NA	1	1.3	1.3	20140616	8	3	23	8	13
35143	NA	"PROTTE"	640	NA	"B"	"C"	NA	NA	4.18	NA	20140616	8	3	22	7	5.2
35144	NA	"PROTTE"	230	260	""	""	NA	1	1.3	1.3	20140616	8	3	32	12.2	8
35145	NA	"HEISCO"	207	NA	""	"S"	NA	NA	1.3	NA	20140616	8	3	43	15.4	10.3
35146	NA	"TET2PA"	228	230	""	""	NA	1	1.3	1.3	20140616	8	3	43	19	10.9
35147	NA	"TET2PA"	389	395	""	""	NA	1	1.3	1.3	20140616	8	3	44	16	18
35148	NA	"QUARAS"	483	514	"B"	""	NA	1	3.55	3.55	20140616	8	3	44	19.9	18.2
35149	NA	"TACHVE"	276	300	""	""	NA	1	1.3	1.3	20140616	8	4	13	2	10.4
35150	NA	"VIROSE"	230	231	""	""	NA	1	1.3	1.3	20140616	8	4	22	9	6.2
35151	NA	"GUARGU"	365	390	""	""	NA	2	1.3	1.3	20140616	8	4	21	6.7	0.3
35152	NA	"DIPTPA"	890	977	"B"	""	NA	1	3.4	3.4	20140616	8	4	32	12	8
35153	NA	"CELTSC"	261	300	""	""	NA	1	1.3	1.3	20140616	8	4	32	14.9	7.8
35154	NA	"HEISCO"	345	350	""	""	NA	1	1.3	1.3	20140616	8	4	33	11	12.2
35156	NA	"JAC1CO"	311	330	""	""	NA	1	1.3	1.3	20140616	8	4	44	16.7	17
35157	NA	"UNK?"	473	500	""	""	NA	1	1.3	1.3	20140616	8	5	13	0.6	11.3
35158	NA	"ANNOSP"	225	229	""	""	NA	1	1.3	1.3	20140616	8	5	24	7.2	19.3
35159	NA	"PROTTE"	246	385	""	""	NA	1	1.3	1.3	20140616	8	5	32	10.2	9.3
35160	NA	"PSE1SE"	387	464	""	""	NA	1	1.3	1.3	20140616	8	5	33	13	14
35161	NA	"POCHQU"	235	275	""	""	NA	1	1.3	1.3	20140616	8	5	34	12.2	18.9
35162	NA	"UNK?"	356	361	"L"	""	NA	1	1.3	1.3	20140616	8	5	43	18	13
35163	NA	"ALSEBL"	544	457	""	""	NA	1	1.3	3.65	20140616	8	5	42	15.2	7.3
35165	NA	"CORDAL"	259	339	"M"	""	NA	2	1.3	1.3	20140616	8	6	12	0.1	6
35166	NA	"SPONRA"	561	604	""	""	NA	1	1.3	1.3	20140616	8	6	23	5.2	11.5
35167	NA	"CORDAL"	255	328	""	""	NA	1	1.3	1.3	20140616	8	6	41	16	4.9
