"tag"	"new.tag"	"sp"	"dbh04"	"dbh14"	"code04"	"code14"	"stems04"	"stems14"	"pom04"	"pom14"	"date14"	"col"	"row"	"p5"	"x"	"y"
19199	NA	"MICOAR"	283	NA	""	""	NA	1	0	1.3	20140523	7	4	22	15.1	19.8
19200	NA	"SCH1ZO"	357	360	""	""	NA	1	1.3	1.3	20140523	8	5	13	0.4	12.4
19201	NA	"UNK?"	236	NA	""	""	NA	1	2	1.3	20140523	8	6	34	10	19.9
19201	NA	"GUARGU"	236	NA	""	""	NA	1	0	1.3	20140523	7	5	44	1.2	8.4
19202	NA	"LUEHSE"	610	NA	"B"	""	NA	1	1.3	1.3	20140523	8	7	21	5	2
19202	NA	"LUEHSE"	610	NA	"B"	""	NA	1	0	1.3	20140523	7	5	34	19.2	9.9
19203	NA	"GUSTSU"	230	238	""	""	NA	1	1.3	1.3	20140523	8	7	12	1.5	8
19204	NA	"GUSTSU"	204	210	""	""	NA	1	1.3	1.3	20140523	8	7	23	8	11
19205	NA	"GUSTSU"	226	230	""	""	NA	1	1.3	1.3	20140523	8	7	24	2.9	16.1
19206	NA	"VIROSU"	604	633	"B"	""	NA	1	1.3	3.65	20140523	8	7	14	4.5	17.1
19207	NA	"SPONRA"	274	NA	""	""	NA	1	1.3	1.3	20140523	8	7	23	8	15
19207	NA	"SPONRA"	274	NA	""	""	NA	1	0	1.3	20140523	7	6	43	2	3
19208	NA	"ALSEBL"	382	385	"B"	""	NA	1	1.3	2.95	20140523	8	7	34	12.5	16.2
19209	NA	"GUSTSU"	345	360	""	""	NA	1	1.3	1.3	20140523	8	7	44	19.2	18
19210	NA	"GUSTSU"	207	NA	""	""	NA	1	0	1.3	20140523	7	6	42	3.1	19
19210	NA	"GUSTSU"	207	NA	""	""	NA	1	1.3	1.3	20140523	8	7	32	10.1	9
19211	NA	"VIROSE"	255	NA	""	""	NA	1	0	1.3	20140523	8	6	11	9	12.5
19211	NA	"VIROSE"	255	NA	""	""	NA	1	1.3	1.3	20140523	8	7	42	16	9
19424	NA	"ALSEBL"	247	286	""	""	NA	1	1.3	1.3	20140519	4	0	11	4	2.3
19425	NA	"GUSTSU"	230	242	""	""	NA	1	1	1.3	20140519	4	0	11	4	4.8
19427	NA	"TAB1RO"	317	388	"B"	""	NA	1	1.3	3.4	20140519	4	0	14	2.2	15.1
19428	NA	"ALSEBL"	220	280	""	""	NA	1	1.3	1.3	20140519	4	0	14	2	15.2
19429	NA	"LONCLA"	348	374	""	""	NA	1	1.6	1.3	20140519	4	0	14	4.8	16.7
19430	NA	"TRI2TU"	222	263	""	""	NA	1	1.3	1.3	20140519	4	0	23	9	14.8
19431	NA	"GUSTSU"	238	245	""	""	NA	1	8	1.3	20140519	4	0	31	10.3	1
19432	NA	"ALSEBL"	259	NA	""	"C"	NA	NA	1.3	NA	20140519	4	0	32	11	9
19433	NA	"FICUYO"	983	NA	"B"	"N"	NA	NA	1.3	NA	20140519	4	0	32	11.2	9.5
19434	NA	"GUSTSU"	225	237	""	""	NA	1	1.3	1.3	20140519	4	0	32	12	9
19435	NA	"AST2GR"	302	375	""	""	NA	1	1.3	1.3	20140519	4	0	33	12	10.2
19436	NA	"TAB1RO"	220	244	""	""	NA	1	1.3	1.3	20140519	4	0	42	19.2	8
19437	NA	"LONCLA"	354	371	""	""	NA	1	1.3	1.3	20140519	4	0	31	14	2.5
19438	NA	"LACMPA"	226	394	""	""	NA	1	1.3	1.3	20140519	4	0	31	19.8	0.4
19439	NA	"PTERRO"	433	474	"B"	""	NA	1	1.3	3.9	20140516	3	0	21	7.3	5.3
19440	NA	"TRI2TU"	209	218	""	""	NA	1	1.3	1.3	20140516	3	0	12	2	9.8
19441	NA	"GUSTSU"	208	220	""	""	NA	1	1.3	1.3	20140516	3	0	22	6	9.7
19442	NA	"QUARAS"	316	425	""	""	NA	1	1.3	1.3	20140516	3	0	24	5.2	17
19443	NA	"LUEHSE"	515	600	"B"	""	NA	1	1.3	3.45	20140516	3	0	34	10.3	15.2
19444	NA	"ALSEBL"	230	274	""	""	NA	1	1.3	1.3	20140516	3	0	42	15.2	6
19445	NA	"HURACR"	455	561	""	""	NA	1	1.3	1.3	20140515	2	0	24	6.5	19.3
19446	NA	"GUSTSU"	299	328	""	""	NA	1	1.3	1.3	20140515	1	1	24	9.8	15.8
19447	NA	"HURACR"	725	840	""	""	NA	1	1.3	1.3	20140515	1	1	33	10.5	14
19448	NA	"GUSTSU"	279	295	""	""	NA	1	1	1.3	20140515	1	1	44	16	19
19449	NA	"TAB1RO"	200	248	""	""	NA	1	1.3	1.3	20140515	1	1	32	13	7
19450	NA	"TACHVE"	396	453	"B"	""	NA	1	1.3	3.15	20140513	0	2	34	14.2	18.9
19451	NA	"QUARAS"	384	408	""	"P,MED"	NA	1	1.7	1.3	20140513	0	3	22	6	7.2
19452	NA	"EUGEOE"	272	NA	""	"C"	NA	NA	1.3	NA	20140513	0	3	23	9.8	13.9
19453	NA	"GUSTSU"	260	261	""	""	NA	1	0.8	1.3	20140513	0	3	34	10.5	15.3
19454	NA	"ALSEBL"	256	279	""	"P,MED"	NA	1	1.9	1.3	20140513	0	3	43	18	12
19455	NA	"ALSEBL"	219	247	""	""	NA	1	1.3	1.3	20140513	0	3	31	14.7	6
19456	NA	"ALSEBL"	270	325	""	""	NA	1	1.3	1.3	20140513	0	4	12	2	9.2
19457	NA	"SCH1ZO"	425	NA	""	"S"	NA	NA	1.3	NA	20140513	0	4	23	6	14.2
19458	NA	"ALSEBL"	246	285	""	""	NA	1	1.3	1.3	20140513	0	4	34	14.3	17
19459	NA	"UNK?"	673	459	"M"	"Q"	NA	1	1.3	1.3	20140513	0	4	44	18	16
19460	NA	"UNK?"	579	NA	"M"	"C"	NA	NA	1.3	NA	20140513	0	4	44	18	17.8
19461	NA	"SPONRA"	738	NA	""	"C"	NA	NA	1.3	NA	20140513	0	4	31	10.2	0.3
19462	NA	"ALSEBL"	314	NA	"M"	""	NA	1	1.3	1.3	20140513	0	4	32	12	7
19463	NA	"MAYTSC"	335	389	""	"P,MED"	NA	1	1.5	1.3	20140513	0	4	42	19.8	5.9
19464	NA	"SPONRA"	559	584	""	"Q"	NA	1	1.3	1.3	20140513	0	5	11	4.8	0.3
19465	NA	"GUSTSU"	217	225	""	""	NA	1	1.3	1.3	20140513	0	5	11	0.4	3.1
19466	NA	"CORDAL"	688	NA	""	"C"	NA	NA	1.3	NA	20140513	0	5	23	9.7	10.3
19467	NA	"VIROSE"	291	308	""	""	NA	1	1.3	1.3	20140513	0	5	24	9	17.3
19468	NA	"ORMOCR"	379	379	""	""	NA	1	1.3	1.3	20140513	0	5	43	18	11.2
19469	NA	"SPONRA"	450	467	""	""	NA	1	1.3	1.3	20140513	0	5	32	14.8	7
19470	NA	"ALSEBL"	252	290	"M"	""	NA	2	1.3	1.3	20140513	0	5	32	13	6.8
19471	NA	"UNK?"	446	NA	""	"S"	NA	NA	1.3	NA	20140513	0	6	21	6.7	0.4
19473	NA	"LUEHSE"	372	480	"B"	""	NA	1	1.3	3	20140513	0	6	31	12.2	0.3
19475	NA	"ALSEBL"	298	NA	"M"	"S"	NA	NA	1.3	NA	20140513	0	6	42	15.3	7.3
19476	NA	"INGAPU"	244	NA	""	"S"	NA	NA	1.3	NA	20140513	0	7	42	15.3	9.8
19477	NA	"PHOECI"	220	278	""	""	NA	1	1.3	1.3	20140513	0	7	41	18.5	1
19479	NA	"VIROSE"	247	NA	""	"C"	NA	NA	1.3	NA	20140515	2	9	11	1.7	0.4
19480	NA	"ALSEBL"	307	317	"Q"	""	NA	1	1.6	1.3	20140515	2	9	21	9.8	0.2
19482	NA	"ZANTKE"	682	700	"B"	""	NA	1	1.3	3.15	20140516	3	9	11	4.9	0.8
19483	NA	"PTERRO"	478	480	""	""	NA	1	1.9	1.3	20140516	3	9	33	14.3	10.2
19484	NA	"HURACR"	241	250	""	""	NA	1	1.3	1.3	20140516	3	9	43	19.2	10.9
19486	NA	"HIRTTR"	283	291	"M"	""	NA	2	1.3	1.3	20140519	4	9	22	9.8	9
19487	NA	"GUSTSU"	229	236	""	""	NA	1	1.1	1.3	20140519	4	9	23	9.5	11
19488	NA	"HURACR"	594	701	""	""	NA	1	1.3	1.3	20140519	4	9	13	0.4	11
19489	NA	"SPONRA"	435	458	""	""	NA	1	1.3	1.3	20140519	4	9	34	14.5	17
19490	NA	"LUEHSE"	421	NA	"M"	"C"	NA	NA	1.9	NA	20140519	4	9	44	19.2	19
19491	NA	"GENIAM"	244	265	""	""	NA	1	1.3	1.3	20140519	4	9	31	11	3
19492	NA	"QUARAS"	350	NA	""	"N"	NA	NA	1.3	NA	20140515	2	6	42	14	5.9
19501	NA	"TAB1RO"	553	651	""	""	NA	1	1.9	1.3	20140515	1	2	11	0.4	0.4
19502	NA	"PSE1SE"	1369	1415	""	""	NA	1	1.8	1.3	20140515	1	2	21	9.8	3.9
19503	NA	"VIROSE"	203	278	""	""	NA	1	1.3	1.3	20140515	1	2	23	7.1	10.7
19504	NA	"APEIME"	217	238	""	""	NA	1	1.3	1.3	20140515	1	2	24	7	17.7
19505	NA	"QUARAS"	448	500	"B"	""	NA	1	1.3	2.95	20140515	1	2	34	12.5	18.5
19506	NA	"GUSTSU"	269	281	""	""	NA	1	1.3	1.3	20140515	1	2	34	14.8	18.5
19508	NA	"LUEHSE"	410	NA	""	"N"	NA	NA	1.3	NA	20140515	1	3	12	0.2	7.8
19509	NA	"ALSEBL"	291	315	""	""	NA	1	1.3	1.3	20140515	1	3	22	9	9
19510	NA	"GUSTSU"	272	277	""	""	NA	1	1.3	1.3	20140515	1	3	22	9.2	8.8
19511	NA	"LONCLA"	306	NA	""	"C"	NA	NA	2	NA	20140515	1	3	44	18.9	16.2
19512	NA	"EUGEOE"	291	NA	""	"S"	NA	NA	1.3	NA	20140515	1	3	31	11.3	1.8
19513	NA	"EUGEOE"	203	NA	""	"S"	NA	NA	1.3	NA	20140515	1	3	31	10.1	3.2
19514	NA	"GUAPST"	634	645	"B"	""	NA	1	1.3	3.45	20140515	1	4	13	3.7	10.2
19515	NA	"CASEAR"	342	350	""	""	NA	1	1.3	1.3	20140515	1	4	13	3.2	12.2
19516	NA	"TAB1RO"	285	353	""	""	NA	1	1.3	1.3	20140515	1	4	23	5.3	12.8
19517	NA	"STERAP"	214	228	""	""	NA	1	1.3	1.3	20140515	1	4	14	1.8	17.2
19518	NA	"CASSEL"	219	233	""	""	NA	1	1.3	1.3	20140515	1	4	24	5.2	19.5
19519	NA	"GENIAM"	322	332	""	""	NA	1	1.3	1.3	20140515	1	4	33	14.7	13.8
19520	NA	"GUSTSU"	235	240	""	""	NA	1	1.3	1.3	20140515	1	4	41	18.8	0.2
19521	NA	"TRI2TU"	233	251	""	""	NA	1	1.3	1.3	20140515	1	5	11	2.8	2.9
19522	NA	"TAB1RO"	269	357	""	""	NA	1	1.3	1.3	20140515	1	5	12	4.9	7.3
19523	NA	"LUEHSE"	445	500	""	""	NA	1	2.3	1.3	20140515	1	5	14	2.2	17.5
19524	NA	"ALSEBL"	220	224	""	""	NA	1	1.3	1.3	20140515	1	5	31	10.1	1.1
19525	NA	"ALSEBL"	255	260	""	""	NA	1	1.3	1.3	20140515	1	5	12	17.5	6
19526	NA	"MAYTSC"	242	289	""	""	NA	1	1.3	1.3	20140515	1	6	11	4	0.2
19527	NA	"CORDBI"	267	291	""	""	NA	1	1.3	1.3	20140515	1	6	23	5.1	10.1
19528	NA	"NECTSP"	345	376	"B"	""	NA	1	1.3	3.95	20140515	1	6	13	0.2	12.7
19529	NA	"LUEHSE"	226	298	""	""	NA	1	1.3	1.3	20140515	1	6	32	10.1	9.9
19530	NA	"ALSEBL"	332	351	""	""	NA	1	1.3	1.3	20140515	1	6	41	15.1	4.9
19531	NA	"MAYTSC"	301	415	""	""	NA	1	2	1.3	20140515	1	6	32	15	5
19532	NA	"INGASP"	269	281	""	""	NA	1	1.3	1.3	20140515	1	7	21	6.1	0.2
19533	NA	"TAB1GU"	408	439	""	""	NA	1	1.3	1.3	20140515	1	7	13	4.3	10.1
19534	NA	"HIRTTR"	216	245	""	""	NA	1	1.3	1.3	20140515	1	7	13	1.5	11.5
19535	NA	"PTERRO"	747	763	"B"	""	NA	1	1.3	4.1	20140515	1	7	34	10.2	19.9
19536	NA	"LUEHSE"	485	515	""	""	NA	1	2.1	1.3	20140515	1	7	43	17	12.4
19537	NA	"ALSEBL"	282	331	""	""	NA	1	1.3	1.3	20140516	3	1	11	0.9	2.8
19538	NA	"ALSEBL"	211	217	""	""	NA	1	1.3	1.3	20140516	3	1	11	0.7	4
19539	NA	"TRI2TU"	225	261	""	""	NA	1	1.3	1.3	20140516	3	1	14	0.7	16
19540	NA	"ALSEBL"	276	342	""	""	NA	1	1.3	1.3	20140516	3	1	23	9.8	10.2
19541	NA	"GUARGU"	228	228	""	""	NA	1	1.3	1.3	20140516	3	1	33	12	11.3
19542	NA	"CORDAL"	529	585	""	""	NA	1	2.3	1.3	20140516	3	1	34	14.7	15.3
19543	NA	"GUSTSU"	200	220	""	""	NA	1	1.75	1.3	20140516	3	1	34	13	18.7
19544	NA	"ALSEBL"	227	282	""	""	NA	1	1.3	1.3	20140516	3	1	44	19.8	18.5
19545	NA	"TRI2TU"	295	341	""	""	NA	1	1.3	1.3	20140516	3	1	31	11.2	1.8
19546	NA	"PROTTE"	344	NA	""	"C"	NA	NA	2.5	NA	20140516	3	2	11	1.2	2.2
19547	NA	"HYMECO"	721	780	""	""	NA	1	1.3	1.3	20140516	3	2	21	9	3
19548	NA	"GUSTSU"	239	242	""	""	NA	1	1.3	1.3	20140516	3	2	13	4	10
19549	NA	"TRI2TU"	272	312	""	""	NA	1	1.3	1.3	20140516	3	2	23	5.6	11.3
19550	NA	"EUGEOE"	202	NA	""	"S"	NA	NA	1.3	NA	20140516	3	2	34	11	16
19551	NA	"HEISCO"	200	225	""	""	NA	1	1.3	1.3	20140516	3	2	42	17	9.8
19552	NA	"SPONRA"	565	667	""	""	NA	1	2.1	1.3	20140516	3	2	31	8.2	2.9
19553	NA	"TRI2TU"	273	316	""	""	NA	1	1.3	1.3	20140516	3	3	11	0.2	0.3
19554	NA	"TRI2TU"	284	305	""	""	NA	1	1.3	1.3	20140516	3	3	11	0.3	4
19555	NA	"GUARGU"	294	300	""	""	NA	1	1.3	1.3	20140516	3	3	22	5.1	9.8
19556	NA	"HURACR"	567	569	""	""	NA	1	1.3	1.3	20140516	3	3	23	6	10
19557	NA	"QUARAS"	265	329	""	""	NA	1	1.3	1.3	20140516	3	3	14	3	16
19558	NA	"HURACR"	815	919	""	""	NA	1	2.1	1.3	20140516	3	3	24	7.2	18.8
19559	NA	"INGAFA"	392	393	""	""	NA	1	1.3	1.3	20140516	3	3	43	19	10
19561	NA	"VIROSU"	481	550	"B"	""	NA	1	1.3	3.5	20140516	3	3	41	15	0.3
19562	NA	"PROTTE"	254	263	"M"	""	NA	2	1.3	1.3	20140516	3	3	32	10.2	8.2
19564	NA	"GUSTSU"	217	273	""	""	NA	1	1.3	1.3	20140516	3	4	12	9.9	8.8
19565	NA	"GUSTSU"	229	258	""	""	NA	1	1.7	1.3	20140516	3	4	22	9.8	8
19566	NA	"GUSTSU"	398	NA	"B"	"N"	NA	NA	1.3	NA	20140516	3	4	44	16	19
19567	NA	"CORDAL"	425	470	""	""	NA	1	2.1	2.1	20140516	3	4	44	19.9	18.2
19568	NA	"TAB1RO"	367	474	""	""	NA	1	2.4	1.3	20140516	3	4	33	12.2	11
19569	NA	"VIROSE"	202	218	""	""	NA	1	1.3	1.3	20140516	3	4	33	10.3	11
19570	NA	"SPONMO"	460	NA	""	"C"	NA	NA	2.1	NA	20140516	3	5	21	7.2	4
19571	NA	"TAB1RO"	288	NA	"BQ"	"C"	NA	NA	1.3	NA	20140516	3	5	22	6.9	9
19572	NA	"EUGEOE"	304	323	""	"Q"	NA	1	1.3	1.3	20140516	3	5	14	1.5	19.8
19573	NA	"SPONRA"	450	460	""	""	NA	1	1.3	1.3	20140516	3	5	24	9.5	19.8
19574	NA	"GUSTSU"	247	251	""	""	NA	1	1.3	1.3	20140516	3	5	34	10.1	16
19575	NA	"LUEHSE"	770	860	""	""	NA	1	2.3	1.3	20140516	3	5	33	13.6	13
19576	NA	"TAB1GU"	567	645	"B"	""	NA	1	1.3	3.95	20140516	3	5	44	17.6	19.7
19577	NA	"TRI2TU"	233	304	""	""	NA	1	1.3	1.3	20140516	3	5	31	12.9	2.9
19578	NA	"SPONRA"	611	635	""	""	NA	1	1.3	1.3	20140516	3	6	22	8	9
19579	NA	"EUGEOE"	246	NA	""	"C"	NA	NA	1.3	NA	20140516	3	6	21	8.3	2.6
19580	NA	"VIROSE"	204	225	""	""	NA	1	1.3	1.3	20140516	3	6	23	7.2	10
19581	NA	"SCH1ZO"	324	333	""	""	NA	1	1.3	1.3	20140516	3	6	23	8	10
19582	NA	"HEISCO"	232	277	""	""	NA	1	1.3	1.3	20140516	3	6	24	6	11
19583	NA	"LUEHSE"	365	375	"B"	""	NA	1	1.3	3.55	20140516	3	6	41	17	2.8
19584	NA	"GUSTSU"	213	224	""	""	NA	1	1.3	1.3	20140516	3	7	12	3	7.9
19585	NA	"LUEHSE"	665	NA	""	"C"	NA	NA	3	NA	20140516	3	7	13	0.2	10.5
19586	NA	"TAB1GU"	522	NA	""	"S"	NA	NA	1.3	NA	20140516	3	7	13	3	13.2
19587	NA	"SCH1ZO"	356	357	""	""	NA	1	1.3	1.3	20140516	3	7	13	0.3	14
19588	NA	"ALSEBL"	411	460	""	""	NA	1	1.3	1.3	20140516	3	7	14	2.8	19.8
19589	NA	"SPONRA"	472	NA	""	"S"	NA	NA	1.3	NA	20140516	3	7	41	15.2	3
19590	NA	"UNK?"	345	NA	""	"S"	NA	NA	1.3	NA	20140516	3	7	41	16	2.7
19591	NA	"EUGEOE"	295	339	""	""	NA	1	2.1	1.3	20140516	3	7	41	17	3
19593	NA	"GUSTSU"	203	211	""	""	NA	1	1.3	1.3	20140516	3	7	12	9.9	12.8
19594	NA	"VIROSE"	418	420	""	""	NA	1	2.1	1.3	20140516	3	8	22	6	9.9
19595	NA	"VIROSU"	637	670	"B"	""	NA	1	1.3	3.7	20140516	3	8	22	5.2	8.3
19596	NA	"PROTTE"	206	224	""	""	NA	1	1.3	1.3	20140516	3	8	23	6	11
19597	NA	"TRIPCU"	217	225	"M"	""	NA	7	1.3	1.3	20140519	5	1	11	2	2.8
19598	NA	"HURACR"	549	600	""	""	NA	1	1.3	1.3	20140519	5	1	22	9	6
19599	NA	"LUEHSE"	311	310	""	""	NA	1	1.3	1.3	20140519	5	1	13	3	12.8
19600	NA	"LUEHSE"	117	685	"B"	""	NA	1	1.3	3.4	20140519	5	1	24	8	18.3
19601	NA	"SPONRA"	507	NA	""	"N"	NA	NA	1.3	NA	20140519	5	1	24	9.5	18
19603	NA	"PTERRO"	543	535	"B"	""	NA	1	1.3	3.4	20140519	5	1	34	12.8	18.6
19604	NA	"TRI2TU"	305	321	""	""	NA	1	1.3	1.3	20140519	5	1	44	17.4	19.8
19605	NA	"TAB1RO"	238	NA	""	"S"	NA	NA	1.3	NA	20140519	5	1	32	14.8	9.9
19606	NA	"ALSEBL"	266	340	""	""	NA	1	1.8	1.3	20140519	5	2	11	4.8	2
19607	NA	"LUEHSE"	668	497	"B"	""	NA	1	1.3	3.55	20140519	5	2	12	0.3	6
19609	NA	"ALSEBL"	235	425	""	""	NA	1	1.3	1.3	20140519	5	2	21	9.6	2
19610	NA	"ALSEBL"	200	250	""	""	NA	1	1.3	1.3	20140519	5	2	42	19.9	9.9
19611	NA	"GUARGU"	218	221	""	""	NA	1	1.3	1.3	20140519	5	2	31	11	1.3
19612	NA	"LUEHSE"	392	545	""	""	NA	1	2.1	1.3	20140519	5	3	11	2	3
19613	NA	"PSE1SE"	1251	1305	""	""	NA	1	1.3	1.3	20140519	5	3	21	10	4.8
19614	NA	"LUEHSE"	235	266	""	""	NA	1	1.3	1.3	20140519	5	3	13	4	11.5
19615	NA	"GUSTSU"	252	262	""	""	NA	1	1.3	1.3	20140519	5	3	24	6	18
19616	NA	"ALSEBL"	234	274	""	""	NA	1	1.3	1.3	20140519	5	3	33	14	12
19617	NA	"HURACR"	486	659	"B"	""	NA	2	1.3	3.5	20140519	5	3	34	11	16
19618	NA	"TAB1RO"	252	NA	""	"C"	NA	NA	1.3	NA	20140519	5	3	41	19.8	1.8
19619	NA	"SPONRA"	468	NA	""	"S"	NA	NA	1.3	NA	20140519	5	4	12	3	7
19620	NA	"TAB1RO"	204	NA	"Q"	"S"	NA	NA	1.3	NA	20140519	5	4	14	4.9	18.7
19621	NA	"LUEHSE"	456	520	""	""	NA	1	1.3	1.3	20140519	5	4	34	10.1	16
19622	NA	"TAB1RO"	459	430	""	""	NA	1	2.1	4	20140519	5	4	44	17	16.8
19623	NA	"SPONRA"	373	401	""	""	NA	1	1.3	1.3	20140519	5	4	44	17	16
19624	NA	"STERAP"	662	690	"B"	""	NA	1	1.3	3.5	20140519	5	4	43	18	10
19625	NA	"TERMOB"	315	398	""	""	NA	1	1.3	1.3	20140519	5	4	31	11.5	0.3
19626	NA	"LUEHSE"	622	697	""	""	NA	1	1.3	1.3	20140519	5	4	31	12.4	2
19627	NA	"GUSTSU"	241	253	""	""	NA	1	1.3	1.3	20140519	5	5	22	7	5.6
19628	NA	"CORDAL"	536	NA	""	"S"	NA	NA	1.3	NA	20140519	5	5	34	14	16
19629	NA	"GUSTSU"	272	278	""	""	NA	1	1.3	1.3	20140519	5	5	41	18.5	0.3
19630	NA	"GUSTSU"	229	242	""	""	NA	1	1.3	1.3	20140519	5	6	12	4.9	9.8
19631	NA	"LUEHSE"	613	NA	""	"S"	NA	NA	1.3	NA	20140519	5	6	24	9.9	16
19632	NA	"HEISCO"	271	299	""	""	NA	1	1.3	1.3	20140519	5	6	34	11	15.2
19634	NA	"INGASA"	252	298	""	""	NA	1	1.3	1.3	20140519	5	7	11	0.3	2.3
19635	NA	"SPONRA"	608	610	"Q"	""	NA	1	1.3	1.3	20140519	5	7	21	9.8	4.8
19636	NA	"ALSEBL"	202	233	""	""	NA	1	1.3	1.3	20140519	5	7	14	2.3	19.4
19637	NA	"SPONRA"	498	511	""	""	NA	1	1.3	1.3	20140519	5	7	24	5.2	19.9
19638	NA	"SPONRA"	512	542	""	""	NA	1	1.3	1.3	20140519	5	7	44	18	18.9
19639	NA	"LONCLA"	257	261	""	"L"	NA	1	1.3	1.3	20140519	5	7	44	18.5	17.6
19640	NA	"TERMOB"	325	389	""	""	NA	1	1.3	1.3	20140519	5	8	21	7	2.6
19641	NA	"SPONRA"	254	254	""	""	NA	1	1.3	1.3	20140519	5	8	22	5.6	5
20244	NA	"SCH1ZO"	389	387	""	""	NA	1	0	1.3	20140523	8	13	21	8.2	0.7
19643	NA	"TAB2AR"	227	229	""	""	NA	1	1.3	1.3	20140519	5	8	23	5.2	11
19644	NA	"HYERAL"	542	595	""	""	NA	1	1.3	1.3	20140519	5	8	24	7	17
19645	NA	"HURACR"	217	219	""	""	NA	1	1.3	1.3	20140519	5	8	44	17.8	17.2
19646	NA	"TAB1GU"	777	845	""	""	NA	1	1.3	1.3	20140519	5	8	44	19.8	19.8
19647	NA	"ANNOSP"	212	NA	""	"C"	NA	NA	1.3	NA	20140519	5	8	41	19.8	0.3
19648	NA	"CORDAL"	576	602	""	""	NA	1	1.3	1.3	20140519	5	8	41	19.7	1
19649	NA	"TRI2TU"	268	332	""	""	NA	1	1.3	1.3	20140523	7	1	11	4.1	3.9
19650	NA	"ALSEBL"	380	477	""	""	NA	1	1.3	1.3	20140523	7	1	12	0.1	0.2
19651	NA	"HIRTTR"	232	259	""	""	NA	1	1.3	1.3	20140523	7	1	13	1	11.8
19652	NA	"CORDBI"	322	322	""	""	NA	1	1.3	1.3	20140523	7	1	13	0.2	12
19653	NA	"HURACR"	644	751	""	""	NA	1	1.3	1.3	20140523	7	1	13	1	12.5
19654	NA	"APEIME"	431	437	""	"P"	NA	1	2	1.3	20140523	7	1	14	3	17.8
19655	NA	"APEIME"	544	NA	""	""	NA	1	1.3	1.3	20140523	7	1	24	6	17.8
19656	NA	"LONCLA"	359	NA	""	""	NA	1	1.3	1.3	20140523	7	1	24	9.9	19.8
19657	NA	"ALSEBL"	317	348	""	""	NA	1	1.3	1.3	20140523	7	1	42	16	14.8
19658	NA	"ALSEBL"	368	363	""	""	NA	1	1.3	3.6	20140523	7	1	41	18	2
19659	NA	"CASEAR"	534	NA	""	""	NA	1	1.3	1.3	20140523	7	2	11	0.3	4.8
19660	NA	"ALSEBL"	261	354	""	""	NA	1	1.3	1.3	20140523	7	2	21	9	4
19661	NA	"CORDAL"	367	NA	""	""	NA	1	1.3	1.3	20140523	7	2	14	4.3	19.8
19662	NA	"HIRTTR"	223	NA	""	""	NA	1	0	1.3	20140523	7	1	13	7.5	4.7
19662	NA	"HIRTTR"	222	NA	""	""	NA	1	1.3	1.3	20140523	7	2	34	10.2	15.1
19663	NA	"TAB1GU"	212	213	""	""	NA	2	1.3	1.3	20140523	7	2	31	14.9	0.2
19664	NA	"HIRTTR"	221	252	""	""	NA	1	1.3	1.3	20140523	7	2	32	13	9
19666	NA	"TAB1RO"	409	416	""	""	NA	1	1.3	3.85	20140523	7	2	42	19.4	8.5
19667	NA	"CASEAR"	217	244	""	""	NA	1	1.3	1.3	20140523	7	3	11	4.9	4.9
19669	NA	"ORMOCR"	701	NA	""	""	NA	1	1.8	1.3	20140523	7	3	33	10	13
19669	NA	"ORMOCR"	701	NA	""	"N"	NA	NA	0	NA	20140520	6	2	42	5.4	0.7
19670	NA	"HYERAL"	681	NA	"M"	""	NA	1	1.6	1.3	20140523	7	3	34	12	18
19670	NA	"HYERAL"	662	NA	""	""	NA	1	1.6	1.3	20140523	7	2	13	7.3	5.1
19672	NA	"CHR2AR"	315	335	""	""	NA	1	2.1	1.3	20140523	7	3	31	10	1.3
19673	NA	"HIRTTR"	245	NA	""	""	NA	1	1.3	1.3	20140523	7	3	41	16	1
19673	NA	"HIRTTR"	245	NA	""	""	NA	1	0	1.3	20140523	7	1	14	10.1	10.7
19674	NA	"TERMAM"	314	360	""	""	NA	1	1.3	1.3	20140523	7	3	43	15.8	8
19675	NA	"TRIPCU"	303	332	""	""	NA	1	1.3	1.3	20140523	7	4	12	1	9.8
19676	NA	"GUSTSU"	211	220	""	""	NA	1	1.3	1.3	20140523	7	4	22	8	6
19678	NA	"CASEAR"	350	414	""	""	NA	1	1.3	1.3	20140523	7	4	24	9.8	15.3
19679	NA	"SWARS1"	204	230	""	""	NA	1	1.3	1.3	20140523	7	4	33	12	11.8
19680	NA	"SCH1ZO"	259	268	""	""	NA	1	1.3	1.3	20140523	7	4	34	12	19.9
19681	NA	"ALSEBL"	254	309	""	""	NA	1	1.3	1.3	20140523	7	4	44	17.8	19.2
19682	NA	"CORDAL"	442	430	""	""	NA	1	2.3	3.1	20140523	7	4	44	17.9	19
19683	NA	"LONCLA"	392	NA	""	""	NA	1	1.3	1.3	20140523	7	4	44	18.5	19.8
19683	NA	"LONCLA"	442	NA	""	""	NA	1	0	1.3	20140523	7	3	24	12	7.8
19684	NA	"DENDAR"	392	NA	""	""	NA	1	1.3	1.3	20140523	7	4	31	12	0.4
19684	NA	"DENDAR"	392	NA	""	""	NA	1	0	1.3	20140523	7	2	14	7.3	9.8
19685	NA	"TAB1RO"	452	493	""	""	NA	1	1.3	1.3	20140523	7	4	41	19.5	3
19686	NA	"ALCHCO"	205	265	"M"	""	NA	2	1.3	1.3	20140523	7	4	43	19.8	5
19689	NA	"CORDSP"	322	336	""	""	NA	1	1.3	1.3	20140523	7	5	31	10.2	4.9
