"tag"	"new.tag"	"sp"	"dbh04"	"dbh14"	"code04"	"code14"	"stems04"	"stems14"	"pom04"	"pom14"	"date14"	"col"	"row"	"p5"	"x"	"y"
17275	NA	"TRI2TU"	290	NA	"B"	"C"	NA	NA	3	NA	20140618	1	9	23	7.2	12.8
17276	NA	"ALSEBL"	313	337	""	""	NA	1	1.3	1.3	20140618	1	9	41	15.1	2.5
17277	NA	"CECRIN"	228	NA	""	"S"	NA	NA	1.3	NA	20140618	1	10	34	13	19
17278	NA	"ZANTBE"	667	NA	""	"S"	NA	NA	1.3	NA	20140618	1	10	34	14	15.3
17279	NA	"OCOTOB"	366	NA	""	"S"	NA	NA	1.3	NA	20140618	1	10	31	11	2.3
17280	NA	"OCOTOB"	343	405	""	""	NA	1	1.3	3.8	20140618	1	10	42	19.9	7.1
17281	NA	"SIMAAM"	368	NA	""	"C"	NA	NA	1.3	NA	20140618	1	10	44	19.8	17
17282	NA	"VIROSE"	203	NA	""	"N"	NA	NA	1.3	NA	20140618	1	11	21	5.8	4.3
17283	NA	"POUTRE"	712	754	""	""	NA	1	1.3	3.05	20140618	1	11	21	5.1	4.9
17284	NA	"ALSEBL"	220	NA	""	"S"	NA	NA	1.3	NA	20140618	1	12	12	1	8
17285	NA	"ZANTP1"	414	500	""	""	NA	1	1.3	1.3	20140618	1	12	31	14.9	0.1
17286	NA	"TAB2AR"	211	310	""	""	NA	1	1.3	1.3	20140618	1	12	42	19	9
17287	NA	"STERAP"	275	280	""	""	NA	1	1.3	1.3	20140618	1	12	43	19.8	12
17288	NA	"UNK?"	218	222	""	"Q"	NA	2	1.3	1.3	20140618	1	12	43	16.2	12
17289	NA	"APEIME"	275	278	""	""	NA	1	1.3	1.3	20140618	1	13	11	4.9	4.1
17290	NA	"ALSEBL"	273	300	""	""	NA	1	1.3	1.3	20140618	1	13	23	9	12.3
17291	NA	"ZANTP1"	207	245	""	""	NA	1	1.3	1.3	20140618	1	14	12	0.2	6.6
17292	NA	"TRI2TU"	424	NA	""	"C"	NA	NA	1.3	NA	20140618	1	14	14	0.1	19
17293	NA	"GUATDU"	364	NA	"B"	"C"	NA	NA	3.33	NA	20140618	1	14	21	9	2.5
17294	NA	"JAC1CO"	741	838	""	""	NA	1	1.3	1.3	20140618	1	14	31	10.2	2.2
17295	NA	"CORDBI"	292	NA	""	"N"	NA	NA	1.3	NA	20140618	1	14	31	14.8	1.5
17296	NA	"TRI2TU"	492	NA	""	"C"	NA	NA	1.3	NA	20140618	1	14	33	11	13.4
17297	NA	"BROSAL"	1700	1730	"B"	""	NA	1	3.25	3.25	20140619	3	14	22	7	7
17299	NA	"SLOATE"	207	210	"L"	""	NA	1	1.3	1.3	20140619	3	14	41	17	4
17300	NA	"TRI2TU"	236	280	""	""	NA	1	1.3	1.3	20140619	3	14	42	19.2	9
17302	NA	"OCOTOB"	280	324	""	""	NA	1	1.3	1.3	20140619	3	13	11	1	1
17303	NA	"ALSEBL"	558	492	"B"	""	NA	1	3.4	3.4	20140619	3	13	14	2.4	19.8
17304	NA	"CORDBI"	252	284	""	""	NA	1	1.3	1.3	20140619	3	13	24	8.2	17.5
17305	NA	"PROTTE"	205	293	""	""	NA	1	1.3	1.3	20140619	3	13	23	8	13.2
17306	NA	"CASESY"	227	NA	"M"	"S"	NA	NA	1.3	NA	20140619	3	13	23	8.3	10.4
17307	NA	"TAB2AR"	304	304	"M"	""	NA	2	1.3	1.3	20140619	3	13	21	9	3.2
17309	NA	"QUARAS"	220	302	""	""	NA	1	1.3	1.3	20140619	3	12	11	0.8	0.3
17310	NA	"QUARAS"	222	235	""	""	NA	1	1.3	1.3	20140619	3	12	13	1	10.8
17311	NA	"ALSEBL"	440	444	""	""	NA	1	1.3	1.3	20140619	3	12	24	8.2	19.3
17312	NA	"TET2PA"	468	518	""	""	NA	1	1.3	3.9	20140619	3	12	21	8.5	4.7
17313	NA	"NECTCI"	235	250	"M"	""	NA	1	1.3	1.3	20140619	3	12	33	13.8	10.8
17314	NA	"NECTCI"	322	368	""	"Q"	NA	3	1.3	1.3	20140619	3	12	33	10.7	11.2
17315	NA	"CORDBI"	281	NA	""	"C"	NA	NA	1.3	NA	20140619	3	12	41	18	2
17316	NA	"VIROSE"	292	324	""	""	NA	1	1.3	1.3	20140619	3	12	41	16	1
17319	NA	"POUTRE"	431	448	"B"	""	NA	1	3.3	3.3	20140619	3	11	11	0.8	1.2
17320	NA	"TAB2AR"	333	NA	""	"S"	NA	NA	1.3	NA	20140619	3	11	13	3	11
17322	NA	"SCHIPA"	349	423	""	""	NA	1	1.3	1.3	20140619	3	11	21	7	1
17324	NA	"ALSEBL"	355	309	""	""	NA	1	1.3	3	20140619	3	10	11	2	4.9
17325	NA	"TAB2AR"	716	NA	""	"S"	NA	NA	1.3	NA	20140619	3	10	13	3.2	14.8
17326	NA	"UNK?"	672	689	""	""	NA	1	1.3	3.05	20140619	3	10	24	7	19
17327	NA	"VIROSE"	298	NA	""	"S"	NA	NA	1.3	NA	20140619	3	10	23	7.2	14.9
17328	NA	"ALSEBL"	222	237	""	""	NA	1	1.3	1.3	20140619	3	10	32	11.5	9.6
17329	NA	"ALSEBL"	260	281	""	""	NA	1	1.3	1.3	20140619	3	10	43	19	13.4
17330	NA	"GUATDU"	495	NA	""	"C"	NA	NA	1.3	NA	20140619	3	9	13	0.4	14
17331	NA	"ALSEBL"	365	NA	""	"C"	NA	NA	1.3	NA	20140619	3	9	14	1	19
17332	NA	"CHR2AR"	383	412	""	""	NA	1	1.3	1.3	20140619	3	9	44	17	19.9
17333	NA	"UNK?"	321	339	""	""	NA	1	1.3	1.3	20140619	4	11	13	0.2	10.6
17334	NA	"VIROSE"	202	225	"Q"	""	NA	1	1.3	1.3	20140619	4	11	24	8	19
17335	NA	"CORDBI"	233	299	""	""	NA	1	1.3	1.3	20140619	4	11	23	8.5	14.8
17336	NA	"CORDBI"	394	399	""	""	NA	1	1.3	1.3	20140619	4	11	22	7	6
17337	NA	"TAB2AR"	413	433	""	""	NA	1	1.3	1.3	20140619	4	11	21	6	1.7
17338	NA	"APEIME"	308	320	""	""	NA	1	1.3	1.3	20140619	4	11	32	10.6	6
17339	NA	"ZANTBE"	625	705	""	""	NA	1	1.3	1.3	20140619	4	11	32	11	8
17340	NA	"CECRIN"	372	NA	"B"	"S"	NA	NA	3.25	NA	20140619	4	11	33	10.5	10.8
17341	NA	"VIROSE"	274	295	""	""	NA	1	1.3	1.3	20140619	4	10	12	1	6
17342	NA	"CORDBI"	333	NA	""	"N"	NA	NA	1.3	NA	20140619	4	10	13	1	12
17343	NA	"CORDBI"	201	253	""	""	NA	1	1.3	1.3	20140619	4	10	32	10.3	9
17344	NA	"ZANTPR"	307	NA	"Q"	"N"	NA	NA	1.3	NA	20140619	4	10	33	11	12.8
17345	NA	"VITEX"	223	236	"M"	""	NA	2	1.3	1.3	20140619	4	10	34	13	16.2
17346	NA	"HURACR"	249	355	""	""	NA	1	1.3	1.3	20140619	4	10	34	10.2	17.3
17349	NA	"VIROSE"	215	NA	""	"N"	NA	NA	1.3	NA	20140620	7	9	14	2	17.7
17351	NA	"INGAM2"	202	NA	""	"N"	NA	NA	1.3	NA	20140620	7	9	33	11	10.3
17352	NA	"ALSEBL"	375	384	""	""	NA	1	1.3	1.3	20140620	7	9	34	11	19
17353	NA	"GUATDU"	380	NA	""	"S"	NA	NA	1.3	NA	20140620	7	9	44	15.2	17.6
17354	NA	"DRYPST"	262	285	""	""	NA	1	1.3	1.3	20140620	7	9	43	16	11
17355	NA	"EUGECO"	326	330	""	""	NA	1	1.3	1.3	20140620	7	9	42	17	7
17356	NA	"TAB2AR"	306	392	""	""	NA	1	1.3	1.3	20140620	7	9	42	18	7
17357	NA	"APEIME"	272	NA	"Q"	"N"	NA	NA	1.3	NA	20140620	7	10	21	8	1
17358	NA	"QUARAS"	238	NA	""	"S"	NA	NA	1.3	NA	20140620	7	10	31	14	4.7
17359	NA	"GUATDU"	213	NA	""	"C"	NA	NA	1.3	NA	20140620	7	10	42	16.8	9
17360	NA	"TRI2TU"	242	NA	""	"N"	NA	NA	1.3	NA	20140620	7	10	34	12	16
17361	NA	"ALSEBL"	511	NA	"Q"	"S"	NA	NA	1.3	NA	20140620	7	11	14	2.1	17
17362	NA	"SYMPGL"	353	NA	""	"S"	NA	NA	1.3	NA	20140620	7	11	24	9	16.3
17363	NA	"ALSEBL"	564	572	""	""	NA	1	1.3	1.3	20140620	7	11	23	8.7	14.8
17364	NA	"INGASA"	210	252	""	""	NA	1	1.3	1.3	20140620	7	11	21	8	2
17365	NA	"DENDAR"	472	NA	""	"N"	NA	NA	1.3	NA	20140620	7	11	31	10.2	3
17366	NA	"CORDBI"	356	323	""	""	NA	1	1.3	1.3	20140620	7	11	41	15.2	2.2
17368	NA	"NECTCI"	239	329	"M"	""	NA	4	1.3	1.3	20140620	7	12	14	2.2	19.8
17369	NA	"ALSEBL"	558	NA	""	"C"	NA	NA	1.3	NA	20140620	7	12	24	6	16.5
17370	NA	"VIROSE"	298	370	""	""	NA	1	1.3	1.3	20140620	7	12	23	9.2	14.8
17371	NA	"VIROSE"	409	423	""	""	NA	1	1.3	1.3	20140620	7	12	21	7.8	4.7
17372	NA	"TAB2AR"	319	350	""	"P"	NA	1	1.3	1.3	20140620	7	12	41	18	1
17374	NA	"DIPTPA"	632	685	"B"	""	NA	1	3.84	4.9	20140620	7	12	43	17.2	11
17375	NA	"LONCLA"	202	270	""	""	NA	1	1.3	1.3	20140620	7	13	23	8	11
17376	NA	"ALSEBL"	246	260	"M"	""	NA	2	1.3	1.3	20140620	7	13	13	1.4	11
17377	NA	"ALSEBL"	271	302	""	""	NA	1	1.3	1.3	20140620	7	13	44	15.2	15.8
17379	NA	"QUARAS"	250	389	""	""	NA	1	1.3	1.3	20140620	7	14	12	2.2	6
17380	NA	"VIROSE"	280	NA	""	""	NA	1	1.3	1.3	20140620	7	14	14	4	17
17382	NA	"CROTBI"	209	NA	""	"N"	NA	NA	1.3	NA	20140620	7	14	21	8	2
17383	NA	"ALSEBL"	405	448	"B"	""	NA	1	3.48	3.48	20140620	7	14	34	12.8	19.8
17384	NA	"QUARAS"	363	428	""	""	NA	1	1.3	1.3	20140620	7	14	42	17	8.8
17385	NA	"GUAPST"	307	380	"B"	""	NA	1	3.2	3.2	20140623	9	14	11	0.3	2
17386	NA	"OCOTOB"	430	NA	"B"	"S"	NA	NA	3.25	NA	20140623	9	14	11	3	4.2
17387	NA	"TRI2TU"	234	260	""	""	NA	1	1.3	1.3	20140623	9	14	12	0.8	6.8
17388	NA	"OCOTOB"	465	490	"B"	""	NA	1	3.25	3.25	20140623	9	14	14	4.2	19.8
17389	NA	"VITEX"	205	245	""	""	NA	1	1.3	1.3	20140623	9	14	22	6	9.7
17390	NA	"TRI2TU"	222	298	""	""	NA	1	1.3	1.3	20140623	9	14	24	8.3	19
17391	NA	"VIROSE"	362	NA	""	"S"	NA	NA	1.3	NA	20140623	9	14	31	11	1.8
17392	NA	"PROTTE"	301	365	"B"	""	NA	1	3.33	3.33	20140623	9	14	32	12	8.8
17393	NA	"DENDAR"	311	369	""	""	NA	1	1.3	1.3	20140623	9	14	34	11.8	16
17394	NA	"TRI2TU"	655	679	""	""	NA	1	1.3	1.3	20140623	9	14	34	12	17
17395	NA	"GUATDU"	390	520	""	""	NA	1	1.3	1.3	20140623	9	13	11	3	3.7
17396	NA	"HIRTTR"	235	260	""	""	NA	1	1.3	1.3	20140623	9	13	14	1.5	17
17397	NA	"ALSEBL"	554	580	"M"	""	NA	1	1.3	1.3	20140623	9	13	14	2	18
17398	NA	"DENDAR"	455	NA	""	"C"	NA	NA	1.3	NA	20140623	9	13	23	7.6	11.2
19212	NA	"UNK?"	358	NA	""	"N"	NA	NA	1.3	NA	20140618	2	1	22	9	9.5
19213	NA	"UNK?"	209	NA	""	"N"	NA	NA	1.3	NA	20140618	2	1	21	6	4.9
19214	NA	"DRYPST"	232	275	""	""	NA	1	1.3	1.3	20140618	2	1	22	6.5	7
19215	NA	"CORDBI"	268	292	""	""	NA	1	1.3	1.3	20140618	2	1	23	6	10.1
19216	NA	"CORDBI"	260	318	""	""	NA	1	1.3	1.3	20140618	2	1	14	3.2	19.5
19217	NA	"CHR2AR"	261	287	""	""	NA	1	1.3	1.3	20140618	2	1	34	14.2	15.8
19218	NA	"CASSEL"	310	NA	""	"C"	NA	NA	1.3	NA	20140618	2	1	34	13.2	19.2
19219	NA	"TRI2TU"	371	NA	""	"S"	NA	NA	1.3	NA	20140618	2	1	42	19	7
19220	NA	"SIMAAM"	221	306	""	""	NA	1	1.3	1.3	20140618	2	1	42	18.8	9.9
19221	NA	"SINHOJAS"	203	258	""	"P"	NA	1	1.3	1.3	20140618	2	2	11	0.3	2.2
19222	NA	"CORDBI"	342	370	""	""	NA	1	1.3	1.3	20140618	2	2	12	4.8	7.9
19223	NA	"CORDBI"	252	NA	""	"C"	NA	NA	1.3	NA	20140618	2	2	14	2.2	18
19224	NA	"HEISCO"	258	261	""	""	NA	1	1.3	1.3	20140618	2	2	41	15.9	3.9
19225	NA	"CORDBI"	203	218	""	""	NA	1	1.3	1.3	20140618	2	3	11	4.7	2.1
19226	NA	"SINHOJAS"	217	NA	""	"C"	NA	NA	1.3	NA	20140618	2	3	12	1.8	8.8
19227	NA	"GUSTSU"	234	NA	""	"N"	NA	NA	1.3	NA	20140618	2	3	12	3.9	9.8
19228	NA	"CORDBI"	230	290	""	""	NA	1	1.3	1.3	20140618	2	3	14	0.3	15
19229	NA	"PROTTE"	331	NA	""	"S"	NA	NA	1.3	NA	20140618	2	3	14	3.7	19.7
19230	NA	"TRATAS"	397	NA	""	"S"	NA	NA	1.3	NA	20140618	2	3	33	13	10.2
19231	NA	"SCH2MO"	227	405	""	""	NA	1	1.3	1.3	20140618	2	3	33	14.1	12.9
19232	NA	"HIRTTR"	201	263	""	""	NA	1	1.3	1.3	20140618	2	3	43	17.2	13
19233	NA	"CORDBI"	265	275	""	""	NA	1	1.3	1.3	20140618	2	3	32	11.2	9.3
19234	NA	"PROTTE"	210	213	""	""	NA	1	1.3	1.3	20140618	2	4	21	7	2
19235	NA	"TREMIN"	242	305	""	"P"	NA	3	1.3	1.3	20140618	2	4	11	4.8	2.8
19236	NA	"ALSEBL"	243	275	""	""	NA	1	1.3	1.3	20140618	2	4	33	14	12.8
19237	NA	"BROSAL"	651	655	""	""	NA	1	1.3	3.7	20140618	2	4	31	12.4	0.02
19238	NA	"GUSTSU"	278	286	""	""	NA	1	1.3	1.3	20140618	2	4	32	13.2	9
19239	NA	"VIROSE"	221	225	""	""	NA	1	1.3	1.3	20140618	2	4	42	17.8	7.1
19240	NA	"OCOTOB"	224	NA	""	"N"	NA	NA	1.3	NA	20140618	2	5	11	3.2	1.3
19241	NA	"TRI2TU"	238	247	""	""	NA	1	1.3	1.3	20140618	2	5	43	18.2	13
19242	NA	"ALSEBL"	244	251	""	""	NA	1	1.3	1.3	20140618	2	5	34	13	18.9
19243	NA	"ALSEBL"	231	240	""	""	NA	1	1.3	1.3	20140618	2	5	44	18.1	18.9
19244	NA	"NECTCI"	427	73	"M"	"R,P"	NA	6	1.3	1.3	20140618	2	5	31	10.1	3.8
19245	NA	"ZANTBE"	248	492	""	"P"	NA	1	1.3	1.3	20140618	2	5	42	15.7	8.9
19246	NA	"ALSEBL"	603	612	""	""	NA	3	1.3	1.3	20140618	2	6	12	1.7	8.1
19247	NA	"TRI2TU"	340	NA	""	"C"	NA	NA	1.3	NA	20140618	2	6	12	2.3	8.5
19248	NA	"OCOTOB"	256	404	""	"P"	NA	4	1.3	1.3	20140618	2	6	21	9.2	0.01
19249	NA	"TRI2TU"	378	NA	""	"N"	NA	NA	1.3	NA	20140618	2	6	13	4.1	13.1
19250	NA	"TET2PA"	214	269	""	""	NA	1	1.3	1.3	20140618	2	6	23	5.2	14.8
19251	NA	"UNONPI"	233	258	""	""	NA	1	1.3	1.3	20140618	2	6	14	0.01	18.7
19252	NA	"ZANTBE"	276	NA	""	"N"	NA	NA	1.3	NA	20140618	2	6	34	12.3	15.8
19253	NA	"SWARPA"	415	447	""	"P"	NA	1	1.3	1.3	20140618	2	7	11	3	1.1
19254	NA	"HASSFL"	233	234	""	""	NA	1	1.3	1.3	20140618	2	7	11	0.02	1
19255	NA	"GUAPST"	1061	1203	"B"	"P,Q"	NA	1	1.3	3.45	20140618	2	7	14	2.5	19.8
19256	NA	"INGASA"	216	NA	"M"	"S"	NA	NA	1.3	NA	20140618	2	7	24	7.2	19
19257	NA	"ALSEBL"	396	429	""	""	NA	1	1.3	1.3	20140618	2	7	24	9.8	15
19258	NA	"EUGECO"	307	323	""	""	NA	1	1.3	1.3	20140618	2	7	33	11.7	12.3
19259	NA	"AST2GR"	668	729	""	""	NA	1	1.3	1.3	20140618	2	7	33	14.2	11.2
19260	NA	"TAB2AR"	533	554	"B"	""	NA	1	1.3	3.25	20140618	2	7	41	19.7	0.03
19261	NA	"FICUMA"	389	305	"M"	""	NA	1	1.3	3.65	20140618	2	8	11	0.01	0.01
19262	NA	"SCHIPA"	539	567	""	""	NA	1	1.3	1.3	20140618	2	8	11	3.1	2.8
19263	NA	"GUATDU"	240	322	""	""	NA	1	1.3	1.3	20140618	2	8	33	12.2	10
19264	NA	"ALSEBL"	577	602	"B"	""	NA	1	1.3	4.05	20140618	2	8	33	11	10.8
19265	NA	"QUARAS"	290	334	""	"P"	NA	1	1.3	1.3	20140618	2	8	43	17.1	13.2
19266	NA	"POUTST"	401	362	"B"	""	NA	1	1.3	3.58	20140619	4	1	11	2.5	4.3
19267	NA	"CORDBI"	270	280	""	""	NA	1	1.3	1.3	20140619	4	1	22	8.3	8.1
19268	NA	"CORDAL"	308	380	""	""	NA	1	1.3	1.3	20140619	4	1	23	9.7	14.2
19269	NA	"TURPOC"	307	410	""	""	NA	1	1.3	1.3	20140619	4	1	33	12.1	11.4
19271	NA	"PROTTE"	533	NA	"B"	"C"	NA	NA	1.3	NA	20140619	4	2	21	9.8	2
19272	NA	"JAC1CO"	643	720	""	""	NA	1	1.3	1.3	20140619	4	2	33	12.3	10.1
19273	NA	"TRI2TU"	317	335	"Q"	""	NA	1	1.3	1.3	20140619	4	2	33	10.2	12.2
19274	NA	"STERAP"	997	1015	"B"	""	NA	1	1.3	4.9	20140619	4	2	34	13	15
19275	NA	"VIROSE"	322	335	""	""	NA	1	1.3	1.3	20140619	4	2	33	14.9	12.2
19276	NA	"TURPOC"	275	338	""	""	NA	1	1.3	1.3	20140619	4	2	44	17.2	17.8
19277	NA	"JAC1CO"	537	570	""	""	NA	1	1.3	1.3	20140619	4	2	41	19.2	0.03
19278	NA	"TRI2TU"	356	390	""	""	NA	1	1.3	1.3	20140619	4	2	32	14.2	7.8
19279	NA	"CECRIN"	495	500	""	""	NA	1	1.3	3.45	20140619	4	2	41	18	4.9
19280	NA	"VIROSU"	347	NA	""	"C"	NA	NA	1.3	NA	20140619	4	3	13	4	14.1
19281	NA	"APEIME"	274	275	""	""	NA	1	1.3	1.3	20140619	4	3	44	18.1	15.3
19282	NA	"ALSEBL"	670	682	""	""	NA	1	1.3	3.65	20140619	4	3	21	7.7	4.5
19283	NA	"UNK?"	238	NA	""	"C"	NA	NA	1.3	NA	20140619	4	3	32	11.3	8.9
19284	NA	"CORDAL"	400	440	""	""	NA	1	1.3	3.65	20140619	4	4	12	0.03	9.8
19285	NA	"CASESY"	262	275	""	""	NA	1	1.3	1.3	20140619	4	4	24	9	17
19287	NA	"POUTRE"	343	373	""	""	NA	1	1.3	1.3	20140619	4	4	22	9	9.9
19289	NA	"CORDBI"	382	415	""	""	NA	1	1.3	1.3	20140619	4	5	42	15	8.9
19291	NA	"BEILPE"	235	236	""	""	NA	1	1.3	1.3	20140619	4	6	24	9.2	19.2
19292	NA	"GUETFO"	264	270	""	""	NA	1	1.3	1.3	20140619	4	6	44	19.1	16
19293	NA	"TAB2AR"	393	445	""	""	NA	1	1.3	1.3	20140619	4	6	31	14.2	0.03
19295	NA	"TAB2AR"	357	375	""	""	NA	1	1.3	1.3	20140619	4	6	42	19	9.2
19296	NA	"ALSEBL"	201	202	"Q"	""	NA	1	1.3	1.3	20140619	4	6	42	19.7	9.8
19297	NA	"ZANTBE"	467	540	""	""	NA	1	1.3	1.3	20140619	4	7	11	0.03	4
19298	NA	"CORDBI"	224	265	""	""	NA	1	1.3	1.3	20140619	4	7	13	2.2	11
19300	NA	"CORDBI"	345	420	""	""	NA	1	1.3	1.3	20140619	4	7	44	17.8	17.8
19301	NA	"GUSTSU"	221	245	""	""	NA	1	1.3	1.3	20140619	4	7	31	14	4.8
19302	NA	"CASESY"	490	NA	"B"	"N"	NA	NA	1.3	NA	20140619	4	7	43	19.9	13
19303	NA	"GUARGU"	205	250	""	""	NA	1	1.3	1.3	20140619	4	8	12	2.1	6.8
19304	NA	"GUARGU"	216	NA	"Q"	"S"	NA	NA	1.3	NA	20140619	4	8	21	8.7	0.03
19306	NA	"TAB2AR"	559	NA	""	"N"	NA	NA	1.3	NA	20140619	4	8	43	18.5	10.1
19307	NA	"ALSEBL"	327	355	""	""	NA	1	1.3	1.3	20140619	4	8	31	13.9	4
19308	NA	"DENDAR"	248	NA	""	"S"	NA	NA	1.3	NA	20140619	4	8	32	12	7.8
19309	NA	"DRYPST"	274	NA	"Q"	"C"	NA	NA	1.3	NA	20140620	6	1	24	6.6	15
19310	NA	"INGAM2"	219	NA	""	"C"	NA	NA	1.3	NA	20140620	6	1	31	12.5	3
19311	NA	"CORDBI"	297	300	""	""	NA	1	1.3	1.3	20140620	6	1	42	17	8.2
19312	NA	"NECTCI"	223	NA	"M"	"N"	NA	NA	1.3	NA	20140620	6	2	14	4.3	19.2
19314	NA	"TAB2AR"	485	515	""	""	NA	1	1.3	1.3	20140620	6	2	44	17.2	16
19315	NA	"DENDAR"	387	300	""	""	NA	1	1.3	1.3	20140620	6	2	32	12.5	8
19317	NA	"SCHIPA"	221	235	""	""	NA	1	1.3	1.3	20140620	6	3	11	3	2.1
19318	NA	"CORDBI"	230	255	""	""	NA	1	1.3	1.3	20140620	6	3	12	1.1	6.3
19319	NA	"CORDBI"	290	325	""	""	NA	1	1.3	1.3	20140620	6	3	22	7.2	9
19320	NA	"ALSEBL"	285	290	""	""	NA	1	1.3	1.3	20140620	6	3	14	4.9	18.2
19321	NA	"TRI2TU"	209	NA	""	"C"	NA	NA	1.3	NA	20140620	6	3	24	9.2	19
19322	NA	"VIROSE"	221	NA	""	"S"	NA	NA	1.3	NA	20140620	6	3	34	13	18.9
19323	NA	"TAB2AR"	615	NA	"B"	"N"	NA	NA	1.3	NA	20140620	6	3	44	17	18.3
19324	NA	"UNK?"	222	NA	""	"N"	NA	NA	1.3	NA	20140620	6	3	43	19	14
19325	NA	"SCH2MO"	375	NA	""	"N"	NA	NA	1.3	NA	20140620	6	4	23	9.9	12.8
19326	NA	"JAC1CO"	231	237	""	""	NA	1	1.3	1.3	20140620	6	4	43	15.1	10.1
19327	NA	"CASESY"	274	NA	""	"N"	NA	NA	1.3	NA	20140620	6	4	33	13	11.2
19328	NA	"JAC1CO"	450	475	""	""	NA	1	1.3	1.3	20140620	6	4	34	10.1	15.2
19329	NA	"SIMAAM"	485	NA	""	"N"	NA	NA	1.3	NA	20140620	6	4	43	19.8	11.8
19330	NA	"ALSEBL"	272	449	""	""	NA	1	1.3	1.3	20140620	6	5	21	5	0.07
19331	NA	"TAB2AR"	205	312	""	""	NA	1	1.3	1.3	20140620	6	5	34	10.1	19
19333	NA	"DRYPST"	200	280	""	""	NA	1	1.3	1.3	20140620	6	5	32	11	7.8
19334	NA	"GUAPST"	608	NA	""	"N"	NA	NA	1.3	NA	20140620	6	5	32	10.1	9
19335	NA	"SIMAAM"	265	315	""	""	NA	1	1.3	1.3	20140620	6	5	42	19	9.5
19336	NA	"VIROSE"	303	NA	""	"S"	NA	NA	1.3	NA	20140620	6	5	41	19.9	2
19338	NA	"TAB2AR"	755	NA	""	"S"	NA	NA	1.3	NA	20140620	6	6	11	0.04	3.8
19339	NA	"JAC1CO"	532	570	""	""	NA	1	1.3	1.3	20140620	6	6	22	7	8.7
19340	NA	"POULAR"	290	NA	""	"C"	NA	NA	1.3	NA	20140620	6	6	22	7	9.9
19342	NA	"RANDAR"	207	NA	"Q"	"N"	NA	NA	1.3	NA	20140620	6	6	34	11	18.3
19343	NA	"TRI2TU"	408	NA	""	"S"	NA	NA	1.3	NA	20140620	6	6	43	19	14
19344	NA	"TRI2TU"	219	NA	"L"	"N"	NA	NA	1.3	NA	20140620	6	7	11	4.8	3.7
19345	NA	"CORDBI"	222	278	""	""	NA	1	1.3	1.3	20140620	6	7	44	18.3	18
19346	NA	"CECRIN"	338	NA	"B"	"C"	NA	NA	1.3	NA	20140620	6	7	44	18.1	18.7
19347	NA	"ZANTP1"	220	305	""	""	NA	1	1.3	1.3	20140620	6	7	41	15.9	2.2
19348	NA	"TRI2TU"	307	NA	""	"S"	NA	NA	1.3	NA	20140623	8	2	24	8.9	15.9
19349	NA	"CORDBI"	351	385	""	""	NA	1	1.3	1.3	20140623	8	2	24	9.8	16.2
19350	NA	"TRI2TU"	317	320	""	""	NA	1	1.3	1.3	20140623	8	2	43	19.9	10.5
19351	NA	"UNK?"	200	NA	""	"N"	NA	NA	1.3	NA	20140623	8	2	44	18.5	15.2
19352	NA	"APEIME"	501	505	""	""	NA	1	1.3	1.3	20140623	8	2	44	19.9	19.9
19353	NA	"TRI2TU"	220	NA	""	"N"	NA	NA	1.3	NA	20140623	8	2	41	19	2
19354	NA	"ALSEBL"	341	405	""	""	NA	1	1.3	1.3	20140623	8	3	13	2.9	10.1
19355	NA	"TAB2AR"	471	NA	"Q"	"N"	NA	NA	1.3	NA	20140623	8	3	13	2.5	12.3
19356	NA	"INGASP"	375	NA	"Q"	"N"	NA	NA	1.3	NA	20140623	8	3	34	11.2	17.5
19358	NA	"TRI2TU"	362	NA	""	"S"	NA	NA	1.3	NA	20140623	8	4	22	9	6
19359	NA	"VIROSE"	260	304	""	""	NA	1	1.3	1.3	20140623	8	5	21	8.2	0.03
19360	NA	"NECTCI"	242	NA	"M"	"N"	NA	NA	1.3	NA	20140623	8	5	21	9.8	1
19361	NA	"TAB2AR"	218	NA	"Q"	"N"	NA	NA	1.3	NA	20140623	8	5	23	8	13
19362	NA	"TRI2TU"	311	385	""	""	NA	1	1.3	1.3	20140623	8	5	43	18.7	10.1
19363	NA	"DRYPST"	226	239	""	""	NA	1	1.3	1.3	20140623	8	5	44	15	18.5
19364	NA	"HURACR"	1075	1145	""	""	NA	1	1.3	3.05	20140623	8	5	42	15	8.7
19365	NA	"TRI2TU"	210	NA	""	"C"	NA	NA	1.3	NA	20140623	8	5	42	18.7	8.1
19366	NA	"ENTESC"	568	NA	""	"C"	NA	NA	1.3	NA	20140623	8	6	11	3.2	4.5
19367	NA	"NECTCI"	241	NA	"M"	"C"	NA	NA	1.3	NA	20140623	8	6	12	0.03	6
19369	NA	"QUARAS"	310	314	""	""	NA	1	1.3	1.3	20140623	8	6	44	16.1	17.8
19371	NA	"DENDAR"	219	245	""	""	NA	1	1.3	1.3	20140623	8	7	13	0.02	13.5
19372	NA	"VIROSE"	286	NA	""	"N"	NA	NA	1.3	NA	20140623	8	7	24	8.1	16.8
19373	NA	"CORDBI"	209	NA	""	"N"	NA	NA	1.3	NA	20140623	8	7	33	10.3	11.1
19374	NA	"SIMAAM"	366	NA	""	"N"	NA	NA	1.3	NA	20140623	8	7	33	12	12.1
19376	NA	"INGASP"	238	268	"M"	""	NA	4	1.3	1.3	20140619	4	0	11	4	1.8
