"tag"	"new.tag"	"sp"	"dbh04"	"dbh14"	"code04"	"code14"	"stems04"	"stems14"	"pom04"	"pom14"	"date14"	"col"	"row"	"p5"	"x"	"y"
35864	NA	"PTERRO"	229	NA	""	"C"	NA	NA	1.3	NA	20140625	2	5	14	3.5	18
35865	NA	"ALSEBL"	411	428	""	""	NA	2	1.3	1.3	20140625	2	5	21	8	3.8
35866	NA	"GUATDU"	238	365	""	""	NA	1	1.3	1.3	20140625	2	5	21	8	0.4
35867	NA	"HEISCO"	263	275	""	""	NA	1	1.3	1.3	20140625	2	5	32	11	8
35868	NA	"PROTTE"	418	420	"B"	""	NA	1	3.5	3.5	20140625	2	5	44	18	17.2
35869	NA	"TERMAM"	256	NA	"Q"	"C"	NA	NA	1.3	NA	20140625	2	5	41	17.7	1
35870	NA	"UNK?"	381	415	""	""	NA	1	1.3	1.3	20140625	2	6	14	3	17
35871	NA	"VIROSU"	537	572	"B"	""	NA	1	3.16	3.16	20140625	2	6	24	8	18.5
35872	NA	"QUARPT"	258	267	"M"	""	NA	7	1.3	1.3	20140625	2	6	23	8	13
35873	NA	"PROTTE"	345	343	"B"	""	NA	1	1.84	2.84	20140625	2	6	33	12	10.3
35874	NA	"QUARPT"	303	333	"M"	""	NA	15	1.3	1.3	20140625	2	7	23	7	11.4
35875	NA	"ANACEX"	892	920	""	""	NA	1	1.3	1.3	20140625	2	7	22	8	8
35876	NA	"BEILPE"	412	435	"BM"	""	NA	2	3.2	3.2	20140625	2	7	32	12	7.5
35877	NA	"TRI2TU"	344	256	""	""	NA	1	1.3	1.3	20140625	2	8	11	4	0.5
35878	NA	"BEILPE"	485	NA	""	"C"	NA	NA	1.3	NA	20140625	2	8	13	0.4	11.5
35879	NA	"TRATAS"	729	737	""	""	NA	1	1.3	1.3	20140625	2	8	21	9.2	3
35880	NA	"PROTTE"	339	360	""	""	NA	1	1.3	1.3	20140625	2	8	33	14	10.2
35881	NA	"BEILPE"	269	275	""	""	NA	1	1.3	1.3	20140625	2	8	44	19.8	19.8
35882	NA	"ANACEX"	1290	1315	""	""	NA	1	1.3	1.3	20140625	2	9	21	7	2.5
35883	NA	"CASSEL"	222	229	""	""	NA	1	1.3	1.3	20140625	2	9	22	8	8
35884	NA	"TET2PA"	272	295	""	""	NA	1	1.3	1.3	20140625	2	9	31	10.7	0.6
35885	NA	"PLA2EL"	545	558	"B"	""	NA	1	3.58	3.58	20140625	2	9	31	11.3	2.2
35888	NA	"VIROSU"	590	655	"B"	""	NA	1	3.1	3.1	20140625	2	9	43	19	14
35890	NA	"PROTTE"	230	273	""	""	NA	1	1.3	1.3	20140625	2	10	12	2	9.6
35891	NA	"PHOECI"	205	283	""	"Q"	NA	5	1.3	1.3	20140625	2	10	23	9	12
35892	NA	"TET4JO"	512	519	"BM"	""	NA	2	3.2	3.2	20140625	2	10	23	9.2	11.3
35894	NA	"ALSEBL"	356	377	""	""	NA	1	1.3	3.9	20140625	2	10	43	18	12.2
35895	NA	"JAC1CO"	350	404	""	""	NA	1	1.3	1.3	20140625	2	10	43	16.8	11.5
35896	NA	"HYERAL"	429	457	"B"	""	NA	1	3.9	3.9	20140625	2	10	42	18	8.5
35897	NA	"ALSEBL"	297	317	""	""	NA	1	1.3	1.3	20140625	2	10	41	19.7	2
35898	NA	"LUEHSE"	634	NA	"B/M"	"C"	NA	NA	3.95	NA	20140625	2	11	13	1	10.3
35900	NA	"PROTTE"	364	426	""	""	NA	1	1.3	1.3	20140625	2	11	21	9.8	3
35901	NA	"SPONRA"	512	526	""	""	NA	1	1.3	1.3	20140625	2	11	31	12	2
35903	NA	"APEIME"	794	810	"B"	""	NA	1	3.58	3.58	20140625	2	12	23	8	11
35904	NA	"LUEHSE"	379	380	"B"	""	NA	1	3.11	3.11	20140625	2	12	31	10.4	2.6
35905	NA	"EUGENE"	256	300	""	""	NA	1	1.3	1.3	20140625	2	12	42	16.7	8.5
35906	NA	"EUGENE"	213	224	""	""	NA	1	1.3	1.3	20140625	2	12	42	19.6	7.3
35907	NA	"ANACEX"	450	580	""	""	NA	1	1.3	1.3	20140625	2	13	14	1	18
35908	NA	"HYERAL"	429	448	"B"	""	NA	1	3.25	3.25	20140625	2	13	23	7	11.2
35909	NA	"PSE1SE"	875	NA	""	"C"	NA	NA	1.3	NA	20140625	2	13	22	7	7.6
35910	NA	"APEIME"	402	432	"B"	""	NA	1	3	3	20140625	2	13	43	18	13
35911	NA	"MACRGL"	287	309	"M"	""	NA	2	1.3	1.3	20140625	2	14	13	2	13
35912	NA	"LUEHSE"	639	NA	"B"	"C"	NA	NA	3.9	NA	20140625	2	14	23	9.2	12.4
35913	NA	"ANACEX"	455	506	""	""	NA	1	1.3	1.3	20140625	2	14	23	6	11
35914	NA	"TET2PA"	292	328	""	""	NA	1	1.3	1.3	20140625	2	14	21	9.2	0.3
35915	NA	"APEIME"	612	578	""	""	NA	1	1.3	3.5	20140625	2	14	33	10.8	10.3
35916	NA	"BROSAL"	575	NA	"B"	"C"	NA	NA	4.6	NA	20140625	2	14	44	16.8	15.4
35917	NA	"SCH1ZO"	313	313	""	""	NA	1	1.3	1.3	20140625	2	14	43	16.8	12.3
35918	NA	"MACRGL"	294	360	""	""	NA	1	1.3	1.3	20140626	3	14	23	8.7	14
35919	NA	"SYMPGL"	325	375	""	""	NA	1	1.3	1.3	20140626	3	14	22	8	7
35920	NA	"PLA1PI"	540	NA	""	"C"	NA	NA	1.3	NA	20140626	3	14	31	11	0.6
35921	NA	"GUARGU"	203	255	""	""	NA	1	1.3	1.3	20140626	3	14	31	12.3	3.6
35922	NA	"VIROSU"	490	570	"B"	""	NA	1	3.1	3.1	20140626	3	14	42	18	8
35924	NA	"GUATDU"	413	NA	""	"N"	NA	NA	1.3	NA	20140626	3	13	22	6.7	8.6
35925	NA	"TRI2TU"	252	319	""	""	NA	1	1.3	1.3	20140626	3	13	34	12	17
35926	NA	"VIROSU"	439	485	""	""	NA	1	1.3	1.3	20140626	3	13	44	18	19.2
35927	NA	"GUAPST"	309	380	""	""	NA	1	1.3	1.3	20140626	3	12	11	1.3	3
35928	NA	"PTERRO"	323	NA	"B"	"C"	NA	NA	3.23	NA	20140626	3	12	13	1.2	13.5
35929	NA	"INGAFA"	391	460	""	""	NA	1	1.3	1.3	20140626	3	12	14	2.2	18.8
35931	NA	"INGAFA"	297	309	""	""	NA	1	1.3	1.3	20140626	3	12	21	9.5	1.3
35932	NA	"GUATDU"	308	415	""	""	NA	1	1.3	1.3	20140626	3	12	44	17.8	17.2
35933	NA	"VIROSE"	271	285	""	""	NA	1	1.3	1.3	20140626	3	12	42	18	6
35934	NA	"GUATDU"	440	470	""	""	NA	1	1.3	1.3	20140626	3	12	41	18	0.7
35935	NA	"HEISCO"	252	255	""	""	NA	1	1.3	1.3	20140626	3	11	14	1.2	17
35936	NA	"SCH1ZO"	390	NA	""	"C"	NA	NA	1.3	NA	20140626	3	11	24	9	17
35937	NA	"VOCHFE"	473	NA	""	"C"	NA	NA	1.3	NA	20140626	3	11	43	19	12
35938	NA	"SPONRA"	345	347	""	""	NA	1	1.3	1.3	20140626	3	11	42	18.6	9.9
35939	NA	"BEILPE"	249	263	""	""	NA	1	1.3	1.3	20140626	3	10	13	1.2	12
35940	NA	"VIROSU"	330	NA	""	"C"	NA	NA	1.3	NA	20140626	3	10	24	8.9	18
35941	NA	"VOCHFE"	714	NA	""	"C"	NA	NA	1.3	NA	20140626	3	10	31	10.2	0.6
35942	NA	"APEIME"	617	649	"B"	""	NA	1	3.64	3.64	20140626	3	10	34	10.2	16.4
35943	NA	"HYERAL"	438	466	""	""	NA	1	1.3	1.3	20140626	3	10	42	19.1	8
35944	NA	"AST2GR"	230	250	""	""	NA	1	1.3	1.3	20140626	3	9	13	0.2	10.2
35945	NA	"DIPTPA"	450	457	""	""	NA	1	1.3	3.45	20140626	3	9	22	7	7
35948	NA	"BEILPE"	255	292	""	""	NA	1	1.3	1.3	20140626	3	8	12	2.1	8
35950	NA	"DIPTPA"	1017	1007	"B"	""	NA	1	4	5.2	20140626	3	8	32	12	6.3
35951	NA	"INGAFA"	277	NA	""	"S"	NA	NA	1.3	NA	20140626	3	8	32	11	8
35953	NA	"VIROSE"	277	308	""	""	NA	1	1.3	1.3	20140626	3	8	34	13	18
35954	NA	"PIT1MA"	499	548	""	""	NA	1	1.3	1.3	20140626	3	8	42	17.6	8.5
35955	NA	"TET2PA"	378	NA	""	"N"	NA	NA	1.3	NA	20140625	2	8	11	2	0.3
35956	NA	"EUGENE"	254	256	""	""	NA	1	1.3	1.3	20140626	3	7	12	0.4	7
35957	NA	"VIROSE"	276	NA	"Q"	"C"	NA	NA	1.3	NA	20140626	3	7	23	8.8	11
35958	NA	"DIPTPA"	525	615	"B"	""	NA	1	3.32	3.32	20140626	3	7	31	10.3	0.4
35960	NA	"STERAP"	560	625	"B"	""	NA	1	2.68	2.68	20140626	3	7	41	19.5	4
35961	NA	"EUGECO"	242	NA	""	"S"	NA	NA	1.3	NA	20140626	3	6	11	3.5	2.6
35962	NA	"PROTTE"	450	460	""	""	NA	1	1.3	3.17	20140626	3	6	22	7.5	9
35963	NA	"ANACEX"	713	750	""	""	NA	1	1.3	1.3	20140626	3	6	31	11.2	3
35964	NA	"TET2PA"	377	NA	""	"S"	NA	NA	1.3	NA	20140626	3	6	32	11.2	7.7
35966	NA	"CASEAR"	280	NA	""	"C"	NA	NA	1.3	NA	20140626	3	5	24	8	17.3
35967	NA	"LUEHSE"	261	315	"B"	""	NA	1	4.45	4.45	20140626	3	5	34	11.2	19
35968	NA	"LUEHSE"	466	NA	"B/M"	"N"	NA	NA	3.35	NA	20140626	3	5	42	17.7	9.6
35969	NA	"ALSEBL"	347	390	""	""	NA	1	1.3	1.3	20140626	3	5	42	17	7
35970	NA	"VIROSU"	520	550	"B"	""	NA	1	1.65	1.65	20140626	3	5	41	19.6	1.3
35971	NA	"TROPRA"	249	253	""	""	NA	1	1.3	1.3	20140626	3	4	13	3	10.2
35972	NA	"PLA2EL"	586	605	"B"	""	NA	1	3.3	3.3	20140626	3	4	13	3	12
35973	NA	"VIROSU"	580	603	"B"	""	NA	1	3.4	3.4	20140626	3	4	14	3	17.6
35974	NA	"CALOLO"	274	283	"M"	""	NA	2	1.3	1.3	20140626	3	4	21	9.2	4
35975	NA	"ANACEX"	451	530	""	""	NA	1	1.3	1.3	20140626	3	4	32	10.1	9.7
35976	NA	"LONCLA"	288	300	""	""	NA	1	1.3	1.3	20140626	3	4	33	13	10.3
35977	NA	"PROTTE"	397	413	"B"	""	NA	1	1.77	1.77	20140626	3	4	33	12.5	14
35992	NA	"TRATAS"	361	364	""	""	NA	1	1.3	1.3	20140626	3	3	14	3.2	17.7
35994	NA	"ANACEX"	1055	1070	""	""	NA	1	1.3	1.3	20140626	3	3	21	7	0.3
35995	NA	"VIROSU"	323	383	""	""	NA	1	1.3	1.3	20140626	3	3	33	11	14
35996	NA	"SPONRA"	517	560	""	""	NA	1	1.3	1.3	20140626	3	3	44	18.6	19.5
35997	NA	"ALSEBL"	206	208	""	""	NA	1	1.3	1.3	20140626	3	3	44	17.9	19.6
35998	NA	"PACHQU"	207	210	""	""	NA	1	1.3	1.3	20140626	3	3	44	18.6	18.4
35999	NA	"HEISCO"	393	410	""	""	NA	1	1.3	1.3	20140626	3	3	42	18.2	9.2
36000	NA	"GUARGU"	240	245	""	""	NA	2	1.3	1.3	20140626	3	3	41	18	2
36207	NA	"TET2PA"	473	491	""	""	NA	1	1.3	1.3	20140625	1	0	23	9	14.7
36208	NA	"ANACEX"	1361	1440	""	""	NA	1	1.3	1.3	20140625	1	0	21	8	0.2
36209	NA	"TRI2TU"	297	330	""	""	NA	1	1.3	1.3	20140625	1	0	41	15	2.1
36210	NA	"QUARAS"	239	295	""	""	NA	1	1.3	1.3	20140625	1	1	21	5	1.5
36211	NA	"ANACEX"	2320	2400	""	""	NA	1	1.3	1.3	20140625	1	1	12	2	5
36212	NA	"HEISCO"	266	280	""	""	NA	1	1.3	1.3	20140625	1	1	12	3	6
36213	NA	"QUARPT"	357	393	"M"	""	NA	2	1.3	1.3	20140625	1	1	42	15	5
36214	NA	"TRI2TU"	337	NA	""	"S"	NA	NA	1.3	NA	20140625	1	1	32	11	8
36215	NA	"TET2PA"	204	207	""	""	NA	1	1.3	1.3	20140625	1	2	21	5	1.4
36216	NA	"SPONRA"	302	315	""	""	NA	1	1.3	1.3	20140625	1	2	12	1	7
36217	NA	"GUSTSU"	282	282	""	""	NA	1	1.3	1.3	20140625	1	2	21	7	4.6
36218	NA	"POUTRE"	290	364	""	""	NA	1	1.3	1.3	20140625	1	2	21	5.3	2
36219	NA	"CECRPE"	230	NA	""	"S"	NA	NA	1.3	NA	20140625	1	2	32	12.8	5.5
36220	NA	"GUARGU"	219	241	""	""	NA	1	1.3	1.3	20140625	1	2	41	18	3.4
36221	NA	"DIPTPA"	620	616	""	""	NA	1	1.3	1.3	20140625	1	3	14	4.7	16.6
36222	NA	"GUAPST"	223	331	""	""	NA	1	1.3	1.3	20140625	1	3	14	3	19
36223	NA	"GUAZUL"	373	380	""	""	NA	1	1.3	1.3	20140625	1	3	24	9.9	15
36224	NA	"ANACEX"	780	818	""	""	NA	1	1.3	1.3	20140625	1	3	23	7	12
36225	NA	"ANACEX"	372	450	""	""	NA	1	1.3	1.3	20140625	1	3	23	8	11
36226	NA	"ANACEX"	715	830	""	""	NA	1	1.3	1.3	20140625	1	3	21	5.4	3
36227	NA	"ANACEX"	643	NA	""	"N"	NA	NA	1.3	NA	20140625	1	3	32	14.9	7.5
36228	NA	"TET2PA"	262	277	""	""	NA	1	1.3	1.3	20140625	1	3	33	13	11.7
36229	NA	"SPONRA"	387	423	""	""	NA	1	1.3	1.3	20140625	1	4	11	0.2	3.4
36230	NA	"PROTTE"	205	208	""	""	NA	1	1.3	1.3	20140625	1	4	13	0.8	14.8
36231	NA	"SPONRA"	346	395	""	""	NA	1	1.3	1.3	20140625	1	4	24	6	18.4
36232	NA	"TET2PA"	302	302	""	""	NA	1	1.3	1.3	20140625	1	4	21	9	4.9
36233	NA	"QUARPT"	323	344	"M"	""	NA	2	1.3	1.3	20140625	1	4	32	11	7
36234	NA	"ALSEBL"	218	NA	"Q"	"C"	NA	NA	1.3	NA	20140625	1	4	34	14.4	15
36235	NA	"HEISCO"	203	206	""	""	NA	1	1.3	1.3	20140625	1	4	34	14	16
36236	NA	"HYERAL"	221	357	""	""	NA	1	1.3	1.3	20140625	1	4	44	17	15.4
36237	NA	"HEISCO"	286	330	""	""	NA	1	1.3	1.3	20140625	1	5	12	1	7
36238	NA	"PLA2EL"	670	725	"B"	""	NA	1	3.68	3.68	20140625	1	5	33	12	14.8
36239	NA	"INGAFA"	288	NA	""	"C"	NA	NA	1.3	NA	20140625	1	5	34	10.5	16.5
36240	NA	"HEISCO"	288	308	""	""	NA	1	1.3	1.3	20140625	1	5	42	18	6
36241	NA	"ANACEX"	644	679	""	""	NA	1	1.3	1.3	20140625	1	5	41	17.2	4.9
36242	NA	"TAB1RO"	242	249	""	""	NA	1	1.3	1.3	20140625	1	6	44	15.1	18
36243	NA	"HIRTTR"	235	244	""	""	NA	1	1.3	1.3	20140625	1	6	43	18	10.3
36244	NA	"SIMAAM"	203	220	""	""	NA	1	1.3	1.3	20140625	1	7	12	4.9	6.3
36245	NA	"CHR2AR"	277	282	""	""	NA	1	1.3	1.3	20140625	1	7	12	2	7
36246	NA	"BROSAL"	670	696	"B"	""	NA	1	3.7	4.2	20140625	1	7	23	9.3	14.8
36247	NA	"SPONRA"	436	460	""	""	NA	1	1.3	1.3	20140625	1	7	21	6.7	4
36248	NA	"CALICA?"	212	216	""	""	NA	2	1.3	1.3	20140625	1	7	34	14.9	15.1
36249	NA	"TRI2TU"	223	240	""	""	NA	1	1.3	1.3	20140625	1	7	44	18.7	17
36250	NA	"LICAPL"	634	644	"B"	""	NA	1	4.43	4.43	20140625	1	7	42	16	8
36251	NA	"HEISCO"	220	249	""	""	NA	1	1.3	1.3	20140625	1	8	24	5.1	17
36252	NA	"TET2PA"	306	331	""	""	NA	1	1.3	1.3	20140625	1	8	23	7	14
36253	NA	"QUARPT"	203	NA	"M"	"N"	NA	NA	1.3	NA	20140625	1	8	22	7	9.9
36254	NA	"ANACEX"	843	890	""	""	NA	1	1.3	1.3	20140625	1	8	22	5.2	8
36255	NA	"HEISCO"	206	273	""	""	NA	1	1.3	1.3	20140625	1	9	23	7	12
36256	NA	"LUEHSE"	560	558	"B"	""	NA	2	3.97	3.97	20140625	1	9	34	14	19.9
36257	NA	"SPONRA"	523	510	""	""	NA	1	1.3	1.3	20140625	1	10	14	4	19.9
36258	NA	"QUARPT"	453	477	"M"	""	NA	14	1.3	1.3	20140625	1	10	32	13.8	9.8
36260	NA	"INGAFA"	405	NA	"B"	"S"	NA	NA	2.29	NA	20140625	1	10	41	17	4.2
36261	NA	"CECRIN"	229	NA	""	"S"	NA	NA	1.3	NA	20140625	1	11	11	1	0.2
36263	NA	"CALOLO"	261	360	""	""	NA	1	1.3	1.3	20140625	1	11	34	13	16
36264	NA	"TAB2AR"	230	284	""	""	NA	1	1.3	1.3	20140625	1	11	44	15.1	18.5
36265	NA	"HYERAL"	629	649	""	""	NA	1	1.3	1.3	20140625	1	12	23	9	11
36266	NA	"CHR2AR"	285	269	""	""	NA	1	1.3	1.3	20140625	1	12	32	11	7.2
36267	NA	"INGAFA"	421	434	""	""	NA	1	1.3	1.3	20140625	1	12	44	15	19.5
36268	NA	"TERMAM"	755	756	"B"	""	NA	1	3.33	3.33	20140625	1	12	42	19.9	7.5
36270	NA	"BEILPE"	267	322	""	""	NA	1	1.3	1.3	20140625	1	13	13	1.3	14.4
36271	NA	"CALOLO"	222	NA	"M"	"C"	NA	NA	1.3	NA	20140625	1	13	14	4.2	17
36273	NA	"SPONRA"	279	NA	""	"N"	NA	NA	1.3	NA	20140625	1	13	44	15.1	17
36274	NA	"HYERAL"	529	570	""	""	NA	1	1.3	1.3	20140625	1	14	11	4.5	0.3
36275	NA	"DENDAR"	379	403	""	""	NA	1	1.3	1.3	20140625	1	14	12	4	5
36276	NA	"HYERAL"	566	664	""	""	NA	1	1.3	1.3	20140625	1	14	12	1	9
36277	NA	"TERMAM"	773	780	""	""	NA	1	1.3	1.3	20140625	1	14	23	9.9	10.8
36278	NA	"HYERAL"	600	655	""	""	NA	1	1.3	1.3	20140625	1	14	21	8	3
36279	NA	"SPONRA"	444	482	""	""	NA	1	1.3	1.3	20140625	1	14	32	10.6	9.4
36280	NA	"HYERAL"	415	432	"B"	""	NA	1	2.4	2.4	20140625	1	14	33	13	13.3
36282	NA	"MACRGL"	259	310	""	""	NA	1	1.3	1.3	20140625	0	14	34	10.2	17
36284	NA	"HIRTTR"	213	233	""	""	NA	1	1.3	1.3	20140625	0	14	44	16	19.9
36286	NA	"PLA2EL"	825	NA	"B"	"N"	NA	NA	3.15	NA	20140625	0	13	14	2	16
36287	NA	"HYERAL"	510	530	""	""	NA	1	1.3	1.3	20140625	0	13	34	11	16
36288	NA	"CASESY"	266	275	""	""	NA	1	1.3	1.3	20140625	0	13	34	14	18
36289	NA	"EUGECO"	242	NA	""	"C"	NA	NA	1.3	NA	20140625	0	12	23	8	11
36291	NA	"BEILPE"	440	NA	""	"C"	NA	NA	1.3	NA	20140625	0	12	43	19	13
36293	NA	"INGAFA"	437	NA	""	"C"	NA	NA	1.3	NA	20140625	0	11	14	3.8	17.8
36294	NA	"CORDBI"	203	209	""	""	NA	1	1.3	1.3	20140625	0	11	22	9.5	5
36295	NA	"SPONRA"	426	NA	""	"S"	NA	NA	1.3	NA	20140625	0	11	22	9	5
36296	NA	"CORDBI"	286	290	""	""	NA	1	1.3	1.3	20140625	0	11	31	12	0.6
36297	NA	"PROTTE"	316	385	""	""	NA	1	1.3	1.3	20140625	0	11	32	13	9.7
36298	NA	"ALSEBL"	306	336	""	""	NA	1	1.3	1.3	20140625	0	11	44	15.6	19.2
36299	NA	"HURACR"	799	8012	""	""	NA	1	1.3	1.3	20140625	0	11	42	19	7
36300	NA	"GUSTSU"	212	215	"Q"	""	NA	1	1.3	1.3	20140625	0	10	12	2	8
36301	NA	"PLA1PI"	245	255	""	"Q"	NA	1	1.3	1.3	20140625	0	10	14	3	17
36302	NA	"HEISCO"	207	239	""	""	NA	1	1.3	1.3	20140625	0	10	14	1	18
36303	NA	"ALSEBL"	253	251	""	""	NA	1	1.3	1.3	20140625	0	10	24	5	18
36304	NA	"LUEHSE"	385	NA	"B"	"S"	NA	NA	2.09	NA	20140625	0	10	22	5.8	5.7
36305	NA	"TAB2AR"	277	NA	""	"C"	NA	NA	1.3	NA	20140625	0	10	31	11	3.5
36306	NA	"SAPIAU"	524	578	""	""	NA	1	1.3	2.75	20140625	0	10	34	12	16
36307	NA	"SCH1ZO"	373	377	""	""	NA	1	1.3	1.3	20140626	4	14	12	3	5
36308	NA	"MACRGL"	225	242	""	""	NA	1	1.3	1.3	20140626	4	14	24	5	17
36309	NA	"PSE1SE"	940	982	""	""	NA	1	1.3	1.3	20140626	4	14	21	8.3	0.2
36310	NA	"TRI2TU"	217	250	""	""	NA	1	1.3	1.3	20140626	4	14	44	17	15.8
36311	NA	"MACRGL"	214	218	""	""	NA	1	1.3	1.3	20140626	4	14	42	19.7	5.2
36313	NA	"ANACEX"	653	767	""	""	NA	1	1.3	1.3	20140626	4	13	14	3.3	15
36314	NA	"EUGENE"	205	NA	""	"N"	NA	NA	1.3	NA	20140626	4	13	22	8	9
36315	NA	"SLOATE"	1177	1072	"B"	""	NA	1	3.75	5.75	20140626	4	13	31	10.5	3
36317	NA	"VOCHFE"	438	NA	""	"C"	NA	NA	1.3	NA	20140626	4	11	12	2	7
36318	NA	"SCH2MO"	371	425	""	""	NA	1	1.3	1.3	20140626	4	11	24	5	19.9
36319	NA	"TET2PA"	308	337	""	""	NA	1	1.3	1.3	20140626	4	11	24	5.3	15.4
36321	NA	"TET2PA"	299	NA	""	"C"	NA	NA	1.3	NA	20140626	4	11	42	17	7
36322	NA	"AST2GR"	398	392	"Q"	""	NA	1	1.3	1.3	20140626	4	10	14	2	15.6
36323	NA	"EUGENE"	213	0	""	"R"	NA	1	1.3	1.3	20140626	4	10	32	10.7	9
36324	NA	"TET2PA"	312	335	""	""	NA	1	1.3	1.3	20140626	4	10	44	15	19.3
36325	NA	"VOCHFE"	499	NA	""	"C"	NA	NA	1.3	NA	20140626	4	10	44	19.9	16.6
36326	NA	"SCH1ZO"	255	NA	""	"C"	NA	NA	1.3	NA	20140626	4	10	41	19.9	4.7
36327	NA	"UNK?"	431	NA	"Q"	"S"	NA	NA	1.3	NA	20140626	4	9	42	15	9.9
36328	NA	"VIROSE"	217	226	""	""	NA	1	1.3	1.3	20140626	4	8	23	8	14.2
36329	NA	"TET2PA"	266	290	""	""	NA	1	1.3	1.3	20140626	4	8	23	9.8	12
36331	NA	"SPONRA"	407	432	""	""	NA	1	1.3	1.3	20140626	4	8	33	14.8	12
36332	NA	"PROTPA"	237	292	""	""	NA	1	1.3	1.3	20140626	4	8	44	19.8	17
36333	NA	"HIRTAM"	322	293	"M"	""	NA	2	1.3	1.3	20140626	4	8	43	16	10.6
36334	NA	"SCH1ZO"	328	NA	""	"C"	NA	NA	1.3	NA	20140626	4	8	41	18	4
36335	NA	"TRI2TU"	261	306	""	""	NA	1	1.3	1.3	20140626	4	7	22	8.8	5
36336	NA	"PLA1PI"	234	237	""	""	NA	1	1.3	1.3	20140626	4	7	32	14	6
36337	NA	"ALSEBL"	0	398	"M"	""	NA	2	1.3	1.3	20140626	4	7	33	13	10.6
36338	NA	"SAPIAU"	465	NA	""	"C"	NA	NA	1.3	NA	20140626	4	7	33	10.2	14.2
36339	NA	"APEIME"	590	NA	"B"	"C"	NA	NA	4.3	NA	20140626	4	7	34	10.5	15
36340	NA	"PLA2EL"	550	592	"B"	""	NA	1	3.8	3.8	20140626	4	7	34	12	17
36341	NA	"FICUSP"	350	374	"B"	""	NA	1	3.45	3.45	20140626	4	7	44	15	19
36342	NA	"EUGENE"	201	239	""	""	NA	1	1.3	1.3	20140626	4	7	42	17	9
36343	NA	"ANACEX"	721	736	""	""	NA	1	1.3	1.3	20140626	4	6	21	5	1.5
36344	NA	"SCH1ZO"	316	321	""	""	NA	1	1.3	1.3	20140626	4	6	22	5	5
36345	NA	"PROTTE"	270	297	""	""	NA	1	1.3	1.3	20140626	4	6	13	0.4	10.2
36346	NA	"PIT1RU"	350	358	""	"Q"	NA	1	1.3	1.3	20140626	4	6	23	9	14
36347	NA	"PLA2EL"	603	611	"B"	""	NA	1	3.94	3.94	20140626	4	6	21	7	3
36348	NA	"UNK?"	221	NA	""	"N"	NA	NA	1.3	NA	20140626	4	6	31	11	3
36349	NA	"ALSEBL"	289	298	""	""	NA	1	1.3	1.3	20140626	4	6	32	11	5
36350	NA	"PLA2EL"	840	881	"B"	""	NA	1	3.17	3.17	20140626	4	6	44	15	17
36351	NA	"SCH1ZO"	283	284	""	""	NA	1	1.3	1.3	20140626	4	6	42	19.9	6.2
36353	NA	"PROTTE"	212	215	""	""	NA	1	1.3	1.3	20140626	4	5	14	2	18
36354	NA	"TRI2TU"	211	219	""	""	NA	1	1.3	1.3	20140626	4	5	24	8	18.8
36355	NA	"PIT1MA"	817	974	""	""	NA	1	1.3	1.3	20140626	4	5	33	10	14.7
36356	NA	"PROTTE"	242	253	""	""	NA	1	1.3	1.3	20140626	4	5	21	8	3.2
36357	NA	"TRI2TU"	267	NA	""	"S"	NA	NA	1.3	NA	20140626	4	5	31	13	0.3
36358	NA	"TRI2TU"	208	246	""	""	NA	1	1.3	1.3	20140626	4	5	34	13	19.4
36359	NA	"GUSTSU"	301	824	"M"	""	NA	2	1.3	1.3	20140626	4	5	44	17	17
36360	NA	"XYL1MA"	204	212	""	""	NA	1	1.3	1.3	20140626	4	5	43	19.7	10.4
36361	NA	"PROTTE"	247	297	""	""	NA	1	1.3	1.3	20140626	4	5	43	15	10
36362	NA	"PROTTE"	231	263	""	""	NA	1	1.3	1.3	20140626	4	4	12	4	9.2
36363	NA	"PROTTE"	206	249	""	""	NA	1	1.3	1.3	20140626	4	4	24	9	16
36364	NA	"LUEHSE"	914	NA	"B"	"C"	NA	NA	3.5	NA	20140626	4	4	23	9.5	13
36365	NA	"PROTTE"	330	418	""	""	NA	1	1.3	1.3	20140626	4	4	23	5.1	12.9
36366	NA	"TET2PA"	366	NA	""	"S"	NA	NA	1.3	NA	20140626	4	4	32	11	6
36367	NA	"ALSEBL"	246	308	""	""	NA	1	1.3	1.3	20140626	4	4	44	16	15
36368	NA	"SCH1ZO"	280	280	""	""	NA	1	1.3	1.3	20140626	4	4	42	19	7
36369	NA	"SPONRA"	363	NA	""	"N"	NA	NA	1.3	NA	20140626	4	3	14	2	16
36370	NA	"TET2PA"	402	422	""	""	NA	1	1.3	1.3	20140626	4	3	24	6	19.9
36371	NA	"DIPTPA"	575	610	"B"	""	NA	1	3.5	3.5	20140626	4	3	22	8	5
36373	NA	"GUSTSU"	203	206	""	""	NA	1	1.3	1.3	20140626	4	3	31	13	3.8
36375	NA	"PLA2EL"	238	NA	""	"S"	NA	NA	1.3	NA	20140626	4	2	31	10.3	4.8
36376	NA	"HEISCO"	295	325	""	""	NA	1	1.3	1.3	20140626	4	2	33	13.6	13
36377	NA	"HIRTTR"	226	240	""	""	NA	1	1.3	1.3	20140626	4	2	34	10.3	17
36378	NA	"GUAPST"	393	422	""	""	NA	1	1.3	1.3	20140626	4	2	34	14.6	18
36380	NA	"TET2PA"	458	464	""	""	NA	1	1.3	1.3	20140626	4	1	33	10	11.3
